data,pm10,so2,no2,o3,co
2020-01-12 01:00:00,25.37,7.89,2.91,17.28,
2020-01-12 02:00:00,26.48,8.13,2.25,15.88,
2020-01-12 03:00:00,22.4,7.01,1.69,16.61,
2020-01-12 04:00:00,20.36,7.22,1.39,17.63,
2020-01-12 05:00:00,26.79,8.11,1.38,15.3,
2020-01-12 06:00:00,18.14,10.72,0.95,15.62,
2020-01-12 07:00:00,6,7.13,1.09,16.5,
2020-01-12 08:00:00,6,6.06,1.06,22.18,
2020-01-12 09:00:00,21.15,5.1,0.47,30.24,
2020-01-12 10:00:00,13.18,5.01,,36.25,
2020-01-12 11:00:00,6,4.97,1.07,43.66,
2020-01-12 12:00:00,6,6.88,1.95,47.74,
2020-01-12 13:00:00,6,6.92,1.52,51.99,
2020-01-12 14:00:00,6,5.73,1.33,55.02,
2020-01-12 15:00:00,6,5.57,1.31,54.47,
2020-01-12 16:00:00,6,5.03,,58.17,
2020-01-12 17:00:00,6,4.96,,56.77,
2020-01-12 18:00:00,6,5,0.96,58.3,
2020-01-12 19:00:00,6,4.99,1.2,57.82,
2020-01-12 20:00:00,6,5.91,5.72,49.46,
2020-01-12 21:00:00,29.73,6.37,4.7,46.69,
2020-01-12 22:00:00,34.63,8.97,8.81,34.78,
2020-01-12 23:00:00,26.92,9.83,10.85,21.12,
2020-01-13 00:00:00,42.91,10.28,11.55,14.98,
2020-01-11 01:00:00,6,7.78,3.03,27.21,
2020-01-11 02:00:00,6,8.59,4.22,19.82,
2020-01-11 03:00:00,6,7.84,2.62,22.37,
2020-01-11 04:00:00,6,7.2,1.99,24.67,
2020-01-11 05:00:00,6,6.9,1.08,27.07,
2020-01-11 06:00:00,15.41,6.86,2.2,23.09,
2020-01-11 07:00:00,19.87,7.17,3.18,20.57,
2020-01-11 08:00:00,6,6.48,3.68,26.9,
2020-01-11 09:00:00,12.69,6.15,3.21,35.5,
2020-01-11 10:00:00,6,6.2,2.64,44.39,
2020-01-11 11:00:00,6,6,4.2,38.41,
2020-01-11 12:00:00,6,5.77,1.86,45.33,
2020-01-11 13:00:00,6,5.41,1.38,52.26,
2020-01-11 14:00:00,6,5.03,1.26,53.67,
2020-01-11 15:00:00,6,5.04,0.97,54.68,
2020-01-11 16:00:00,6,5.04,1.46,53.18,
2020-01-11 17:00:00,6,5.06,1.11,52.93,
2020-01-11 18:00:00,6,5.04,1.45,50.6,
2020-01-11 19:00:00,18.95,5.15,1.6,49.89,
2020-01-11 20:00:00,26.28,5.71,4.14,41.09,
2020-01-11 21:00:00,26.71,7.44,4.85,34.22,
2020-01-11 22:00:00,28.34,8.75,3.1,29.92,
2020-01-11 23:00:00,31.85,8.15,1.83,23.95,
2020-01-12 00:00:00,29.42,7.5,2.67,19.99,
2020-01-13 01:00:00,46.69,11.2,10.93,14.11,
2020-01-13 02:00:00,52.81,10.56,10.34,5.33,
2020-01-13 03:00:00,43.74,10.57,8.99,3.69,
2020-01-13 04:00:00,32.63,8.88,6.81,8.82,
2020-01-13 05:00:00,33.48,8.89,5.97,4.63,
2020-01-13 06:00:00,38.16,9.77,6.03,0.98,
2020-01-13 07:00:00,40.33,10.57,6.83,2.95,
2020-01-13 08:00:00,34.79,10.96,9.28,19.56,
2020-01-13 09:00:00,30.01,8.29,5.63,42.21,
2020-01-13 10:00:00,25.54,6.19,2.28,50.43,
2020-01-13 11:00:00,18.41,5.61,3.48,57.31,
2020-01-13 12:00:00,17.99,5.39,3.14,61.18,
2020-01-13 13:00:00,12.57,5.13,2.05,63.09,
2020-01-13 14:00:00,14.25,5.05,1.77,58,
2020-01-13 15:00:00,21.76,4.93,1.53,54.04,
2020-01-13 16:00:00,24.66,4.85,0.47,44.6,
2020-01-13 17:00:00,29.96,4.95,1.12,40.77,
2020-01-13 18:00:00,27.93,5.19,1.31,35.56,
2020-01-13 19:00:00,28.9,5.27,1.61,30.57,
2020-01-13 20:00:00,32.72,5.31,1.32,27.5,
2020-01-13 21:00:00,32.19,5.49,1.84,25.24,
2020-01-13 22:00:00,27.01,5.65,2.51,24.02,
2020-01-13 23:00:00,21.35,5.83,2.23,21.68,
2020-01-14 00:00:00,15.89,5.31,2.44,19.37,
2020-01-14 01:00:00,27.73,5.3,2.14,16.53,
2020-01-14 02:00:00,16.22,5.4,2.65,14.03,
2020-01-14 03:00:00,13.24,5.49,3.5,8.08,
2020-01-14 04:00:00,18.91,5.83,3.35,4.96,
2020-01-14 05:00:00,24.5,6.12,3.16,3.12,
2020-01-14 06:00:00,20.78,6.53,3.42,0.98,
2020-01-14 07:00:00,21.53,8.24,3.59,0.98,
2020-01-14 08:00:00,17.25,8.63,6.23,9.71,
2020-01-14 09:00:00,22.16,8.03,4.83,23.46,
2020-01-14 10:00:00,23.37,6.32,2.71,38.57,
2020-01-14 11:00:00,15.05,5.85,2.14,50.73,
2020-01-14 12:00:00,19.11,5.46,2.85,61.68,
2020-01-14 13:00:00,24.04,7.1,3.51,74.04,
2020-01-14 14:00:00,27.45,9.8,5.02,98.55,
2020-01-14 15:00:00,36.89,6.32,4.09,103.8,
2020-01-14 16:00:00,34.5,6.03,3.61,114.9,
2020-01-14 17:00:00,38.75,6.02,2.85,83.66,
2020-01-14 18:00:00,29.4,6.13,3.32,67.49,
2020-01-14 19:00:00,42.2,6.18,3.9,55.48,
2020-01-14 20:00:00,57.02,6.8,5.35,33,
2020-01-14 21:00:00,62.07,8.19,6.56,22.18,
2020-01-14 22:00:00,46.6,8.59,7.15,16.24,
2020-01-14 23:00:00,45.69,8.76,6.59,12.5,
2020-01-15 00:00:00,48.28,9.38,7.18,8.26,
2020-01-15 01:00:00,49.68,10.43,7.77,4.79,
2020-01-15 02:00:00,39.63,10.54,7.52,2.96,
2020-01-15 03:00:00,43.75,10.14,6.26,0.98,
2020-01-15 04:00:00,46.61,11.45,5.75,2.13,
2020-01-15 05:00:00,43.07,12.74,5.34,0.98,
2020-01-15 06:00:00,41.75,14.95,6.29,1.97,
2020-01-15 07:00:00,41.24,13.51,13.42,15.05,
2020-01-15 08:00:00,25.15,12.35,12.31,32.62,
2020-01-15 09:00:00,27.43,11.05,8.63,49.14,
2020-01-15 10:00:00,27.68,9.56,5.26,59.03,
2020-01-15 11:00:00,29.48,10.01,5.59,61.33,
2020-01-15 12:00:00,22.03,23.01,4.88,57,
2020-01-15 13:00:00,30.25,51.58,4.3,56.07,
2020-01-15 14:00:00,29.41,13.2,5.28,52.29,
2020-01-15 15:00:00,30.57,10.68,7.36,53.71,
2020-01-15 16:00:00,27.07,8.66,4.38,62.68,
2020-01-15 17:00:00,20.05,8.5,5.53,64.5,
2020-01-15 18:00:00,31.08,46.72,8.37,47.52,
2020-01-15 19:00:00,35.58,13.37,5.61,26.48,
2020-01-15 20:00:00,50.69,25.35,11.5,17.18,
2020-01-15 21:00:00,46.89,16.83,5.8,29.88,
2020-01-15 22:00:00,30.47,13,8.06,21.55,
2020-01-15 23:00:00,24.43,16.49,5.47,24.12,
2020-01-16 00:00:00,25.79,15.61,3.47,31.75,
2020-01-16 01:00:00,15.62,14.2,4.31,33.09,
2020-01-16 02:00:00,6,13.87,3.81,27.95,
2020-01-16 03:00:00,6,10.63,1.76,30.3,
2020-01-16 04:00:00,6,9.14,1.85,33.61,
2020-01-16 05:00:00,6,8.09,5.19,28.88,
2020-01-16 06:00:00,14.11,8.48,2.74,29.83,
2020-01-16 07:00:00,6,8.98,6.15,28.01,
2020-01-16 08:00:00,12.32,7.91,3.47,27.39,
2020-01-16 09:00:00,18.7,9.49,3.21,21.05,
2020-01-16 10:00:00,35.77,8.66,1.88,21.06,
2020-01-16 11:00:00,19.53,6.94,1.94,19.96,
2020-01-16 12:00:00,15.29,6.45,1.54,25.47,
2020-01-16 13:00:00,15.1,6.25,1.27,31.23,
2020-01-16 14:00:00,16.32,6.18,1.12,33.68,
2020-01-16 15:00:00,20.61,5.4,0.95,34.23,
2020-01-16 16:00:00,6,5.34,1.18,35.33,
2020-01-16 17:00:00,6,5.31,1.32,35.24,
2020-01-16 18:00:00,6,5.98,2.46,31.65,
2020-01-16 19:00:00,15.65,6.25,5.19,26.49,
2020-01-16 20:00:00,20.36,7.21,7.51,23.2,
2020-01-16 21:00:00,28.69,9.15,9.95,16.53,
2020-01-16 22:00:00,34.87,10.94,10.61,12.82,
2020-01-16 23:00:00,41.35,15.18,8.98,12.98,
2020-01-17 00:00:00,45.47,11.75,6.43,13.39,
2020-01-17 01:00:00,36.39,9.1,4.74,14.41,
2020-01-17 02:00:00,30.58,10.18,4.57,3.74,
2020-01-17 04:00:00,21.44,8.54,4.32,0.98,
2020-01-17 05:00:00,17.41,7.65,3.14,4.29,
2020-01-17 07:00:00,19.53,9.95,4.47,0.98,
2020-01-17 08:00:00,23.91,18.86,15.83,7.51,
2020-01-17 10:00:00,33.27,10.54,4.99,27.59,
2020-01-17 11:00:00,20.45,7.99,2.29,36.38,
2020-01-17 12:00:00,24.89,6.38,2.22,42.52,
2020-01-17 13:00:00,23.66,5.88,2.27,46.69,
2020-01-17 14:00:00,20.87,5.28,1.29,47.89,
2020-01-17 15:00:00,23.69,5.31,1.6,46.51,
2020-01-17 16:00:00,16.26,5.24,2.09,47.65,
2020-01-17 17:00:00,13.22,5.37,2.6,46.39,
2020-01-17 18:00:00,16.25,5.29,2.96,44.86,
2020-01-17 19:00:00,20.19,7.12,2.68,42.6,
2020-01-17 20:00:00,18.2,8.12,3.62,36.15,
2020-01-17 21:00:00,26.67,6.99,4.83,31.53,
2020-01-17 22:00:00,42.42,6.76,4.42,29.27,
2020-01-17 23:00:00,36.68,7.78,4.57,27.38,
2020-01-18 00:00:00,40.57,7.46,5.53,23.26,
2020-01-17 09:00:00,30.43,15.65,8.58,14.36,
2020-01-17 06:00:00,22.75,8.04,2.47,0.98,
2020-01-17 03:00:00,20.25,9.97,4.57,0.98,
2020-01-18 02:00:00,28.92,8.35,7.14,11.17,
2020-01-18 03:00:00,33.43,8.5,7.01,6.77,
2020-01-18 05:00:00,25.42,9.41,6.22,2.08,
2020-01-18 06:00:00,29.97,8.24,4.96,2.65,
2020-01-18 08:00:00,28.63,8.52,5.87,12.72,
2020-01-18 09:00:00,28.47,7.92,4.36,23.26,
2020-01-18 11:00:00,20.06,5.87,1.43,41.1,
2020-01-18 12:00:00,13.55,5.64,2.92,49.61,
2020-01-18 13:00:00,19.56,5.68,2.2,50.25,
2020-01-18 14:00:00,15.51,5.54,1.95,56.15,
2020-01-18 15:00:00,21.86,6.22,1.89,56.09,
2020-01-18 16:00:00,18.87,7.94,1.61,59.76,
2020-01-18 17:00:00,18.28,8.63,1.58,64.85,
2020-01-18 18:00:00,25.83,8.86,1.61,59.79,
2020-01-18 19:00:00,33.95,8.46,1.55,54.35,
2020-01-18 20:00:00,47.37,11.2,4.66,41.63,
2020-01-18 21:00:00,64.9,26.74,6.81,28.04,
2020-01-18 22:00:00,,,,,
2020-01-18 23:00:00,,,,,
2020-01-19 00:00:00,,,,,
2020-01-18 10:00:00,26.55,6.53,2.51,34.25,
2020-01-18 07:00:00,25.67,8.15,5.38,5.65,
2020-01-18 04:00:00,31.98,9.49,7.06,4.92,
2020-01-18 01:00:00,36.11,7.32,7.65,14.74,
2020-02-02 01:00:00,23.18,8.19,2.26,16.8,
2020-02-02 03:00:00,22.73,8.33,2.75,11.2,
2020-02-02 04:00:00,24.7,8.89,2.81,6.35,
2020-02-02 06:00:00,13.12,9.14,2.22,6.52,
2020-02-02 07:00:00,20.15,9.54,2.51,5.33,
2020-02-02 08:00:00,15.54,8.79,1.41,16.89,
2020-02-02 09:00:00,17.64,7.83,1.63,28.17,
2020-02-02 10:00:00,18.28,7.41,1.32,39.86,
2020-02-02 11:00:00,16.08,7.65,1.29,47.2,
2020-02-02 12:00:00,6,10.44,2.11,56.23,
2020-02-02 13:00:00,13.7,9.33,2.62,54.76,
2020-02-02 14:00:00,20.52,8.8,1.26,55.59,
2020-02-02 15:00:00,26.11,9.1,0.47,52.76,
2020-02-02 16:00:00,23.31,7.72,0.47,50.64,
2020-02-02 17:00:00,21.54,6.95,0.47,49.43,
2020-02-02 18:00:00,30.12,6.35,0.47,46.37,
2020-02-02 19:00:00,29.58,6.23,,38.34,
2020-02-02 20:00:00,37.55,6.94,1.35,32.19,
2020-02-02 21:00:00,30.72,7.55,2.04,27.76,
2020-02-02 22:00:00,28.55,8.15,1.97,25.5,
2020-02-02 23:00:00,25.1,8.26,2.24,24.99,
2020-02-03 00:00:00,24.62,8.47,3.63,21.98,
2020-02-02 05:00:00,13.17,9.25,2.6,5.25,
2020-02-02 02:00:00,23.18,8.57,2.71,14.26,
2020-02-03 02:00:00,31.92,8.62,2.13,22.55,
2020-02-03 03:00:00,22.45,8.27,1.49,23.65,
2020-02-03 05:00:00,13.52,8.46,1.22,25.41,
2020-02-03 06:00:00,20.47,7.92,1.76,24.27,
2020-02-03 07:00:00,19.54,8.07,3.67,21.74,
2020-02-03 08:00:00,19.27,7.96,4.07,21.92,
2020-02-03 09:00:00,13.29,7.25,2.7,25.8,
2020-02-03 10:00:00,13.37,6.48,2.57,30.63,
2020-02-03 11:00:00,6,6.08,1.5,36.04,
2020-02-03 12:00:00,6,6.19,2.25,44.52,
2020-02-03 13:00:00,6,6.11,2.44,53.29,
2020-02-03 14:00:00,6,6.15,1.81,54.47,
2020-02-03 15:00:00,6,6.88,1.35,51.36,
2020-02-03 16:00:00,16.49,6.11,1.41,51.01,
2020-02-03 17:00:00,15.96,5.98,1.23,47.08,
2020-02-03 18:00:00,18.86,6.06,1.69,49.57,
2020-02-03 19:00:00,27.76,6.34,2.14,40.83,
2020-02-03 20:00:00,37.59,6.47,3.17,32.6,
2020-02-03 21:00:00,33.8,6.84,2.64,27.6,
2020-02-03 22:00:00,31.75,7.14,4.64,22.48,
2020-02-03 23:00:00,19.38,7.94,3.67,20.54,
2020-02-04 00:00:00,17.77,8.07,4.04,17.68,
2020-02-03 04:00:00,13.4,8.09,1.4,24.38,
2020-02-03 01:00:00,31.6,9.19,3.03,21.9,
2020-02-04 01:00:00,21.65,8.79,5.21,11.6,
2020-02-04 02:00:00,21.27,8.57,4.13,10.03,
2020-02-04 03:00:00,24.7,8.82,3.54,9.45,
2020-02-04 04:00:00,18.04,7.88,2.08,11.35,
2020-02-04 05:00:00,6,7.17,1.33,12.21,
2020-02-04 06:00:00,6,7.87,3.19,9.56,
2020-02-04 07:00:00,14.19,7.68,3.31,11.5,
2020-02-04 08:00:00,12.37,8.76,4.06,18.78,
2020-02-04 09:00:00,30.96,10.9,3.05,34.52,
2020-02-04 10:00:00,49.56,8.38,2.31,46.95,
2020-02-04 11:00:00,,7.19,1.45,48.77,
2020-02-04 12:00:00,,5.97,1.06,34.47,
2020-02-04 13:00:00,,323.1,2.05,30.84,
2020-02-04 14:00:00,,66.31,1.25,35.1,
2020-02-04 15:00:00,,4.74,11,38.51,
2020-02-04 16:00:00,,4.89,1.72,46.01,
2020-02-04 17:00:00,14.95,3.34,0.47,40.89,
2020-02-04 18:00:00,34.62,3.09,1.63,33.04,
2020-02-04 19:00:00,41.15,3.62,1.86,27.54,
2020-02-04 20:00:00,39.6,3.74,2.13,22.57,
2020-02-04 21:00:00,38.56,4.18,3.21,19.09,
2020-02-04 22:00:00,39.17,4.23,1.93,19.79,
2020-02-04 23:00:00,36.53,4.12,2.06,19.11,
2020-02-05 00:00:00,34.85,4.09,2.19,18.39,
2020-02-05 01:00:00,23.25,5.63,1.81,18.44,
2020-02-05 02:00:00,28.06,4.73,1.09,17.66,
2020-02-05 03:00:00,22.64,3.77,1.01,17.7,
2020-02-05 04:00:00,13.5,3.83,1.44,17.14,
2020-02-05 05:00:00,12.54,4,1.76,16.11,
2020-02-05 06:00:00,15.01,5.32,3.69,10.87,
2020-02-05 07:00:00,12.67,5.82,4.32,10.81,
2020-02-05 08:00:00,18.97,5.87,5.31,13.09,
2020-02-05 09:00:00,13.15,5.56,3.41,21.96,
2020-02-05 10:00:00,18.09,4.45,1.9,30.26,
2020-02-05 11:00:00,17.16,4.11,2.34,30.76,
2020-02-05 12:00:00,12.81,4.33,1.82,36.73,
2020-02-05 13:00:00,15.49,4.07,1.77,40.06,
2020-02-05 14:00:00,6,3.65,1.77,39.53,
2020-02-05 15:00:00,12.96,3.01,1.26,37.63,
2020-02-05 16:00:00,18.78,3.27,1.23,42.66,
2020-02-05 17:00:00,16.23,2.9,0.47,43.24,
2020-02-05 18:00:00,28.06,3.53,2.32,38.5,
2020-02-05 19:00:00,39.9,3.56,2.11,31.02,
2020-02-05 20:00:00,44.56,3.99,3.16,23.36,
2020-02-05 21:00:00,36.55,4.77,4.09,18.47,
2020-02-05 22:00:00,56.41,4.73,2.6,19,
2020-02-05 23:00:00,45.96,4.42,2.37,17.63,
