data,pm10,so2,no2,o3,co
2023-01-02 22:00:00,19.28,12.41,5.91,11.73,2.15
2023-01-02 23:00:00,23.88,12.13,3.89,16.32,1.95
2023-01-03 00:00:00,18.8,11.12,2.77,12.3,1.92
2023-01-03 01:00:00,23.14,10.99,2.16,9.48,1.82
2023-01-03 02:00:00,13.35,11.03,3.47,10.01,1.89
2023-01-03 03:00:00,19.29,10.87,0.47,26.49,1.66
2023-01-03 04:00:00,11.45,10.75,0.47,28.76,1.64
2023-01-03 05:00:00,6.35,10.69,0.47,22.29,1.52
2023-01-03 06:00:00,3.92,10.62,0.47,13.26,1.71
2023-01-03 07:00:00,5.37,10.53,0.47,16.8,1.67
2023-01-03 08:00:00,14.44,10.55,0.47,17.45,1.6
2023-01-03 09:00:00,9.73,10.6,0.47,20.41,1.65
2023-01-03 10:00:00,6.99,10.5,0.47,26.38,1.59
2023-01-03 11:00:00,6.12,10.65,1.18,34.31,1.59
2023-01-03 12:00:00,4.17,10.59,0.47,41.09,1.58
2023-01-03 13:00:00,2.98,10.57,0.47,46.0,1.63
2023-01-03 14:00:00,3.77,10.72,0.47,43.32,1.54
2023-01-03 15:00:00,2.75,10.53,0.47,43.54,1.46
2023-01-03 16:00:00,3.1,10.66,0.47,43.02,1.52
2023-01-03 17:00:00,3.52,10.72,0.47,36.95,1.54
2023-01-03 18:00:00,5.18,10.56,0.47,30.47,1.46
2023-01-03 19:00:00,10.41,10.52,1.6,25.66,1.52
2023-01-03 20:00:00,18.91,10.52,0.47,23.41,1.57
2023-01-03 21:00:00,22.58,10.53,0.47,18.83,1.57
2023-01-03 22:00:00,20.78,10.53,0.47,17.21,1.54
2023-01-03 23:00:00,17.73,10.51,0.47,16.06,1.55
2023-01-04 00:00:00,22.72,10.56,0.47,14.17,1.52
2023-01-04 01:00:00,19.86,10.51,0.47,11.69,1.6
2023-01-04 02:00:00,12.65,10.52,0.47,11.64,1.75
2023-01-04 03:00:00,8.56,10.57,0.47,9.28,1.76
2023-01-04 04:00:00,8.56,10.62,1.14,5.39,1.75
2023-01-04 05:00:00,7.51,10.58,1.09,4.74,1.76
2023-01-04 06:00:00,30.34,10.56,1.57,3.37,1.8
2023-01-04 07:00:00,16.47,10.59,3.19,3.61,1.77
2023-01-04 08:00:00,10.58,10.63,3.89,7.33,2.02
2023-01-04 09:00:00,11.39,10.64,4.49,12.09,1.99
2023-01-04 10:00:00,24.2,18.45,5.13,21.18,1.87
2023-01-04 11:00:00,14.53,57.41,8.81,48.61,1.85
2023-01-04 12:00:00,16.22,40.96,4.14,59.09,1.79
2023-01-04 13:00:00,14.68,16.25,2.42,56.18,1.7
2023-01-04 14:00:00,9.37,11.61,1.66,46.68,1.68
2023-01-04 15:00:00,7.17,12.01,1.74,41.4,1.69
2023-01-04 16:00:00,11.37,10.82,1.13,42.64,1.6
2023-01-04 17:00:00,7.78,10.74,0.47,43.65,1.65
2023-01-04 18:00:00,6.24,11.51,3.4,36.76,1.71
2023-01-04 19:00:00,13.54,10.74,6.83,31.86,1.77
2023-01-04 20:00:00,10.65,10.77,5.19,21.42,1.73
2023-01-04 21:00:00,25.84,11.53,4.74,17.24,1.82
2023-01-04 22:00:00,41.72,12.27,3.61,15.19,1.81
2023-01-04 23:00:00,25.8,12.23,2.96,14.91,1.79
2023-01-05 00:00:00,21.31,11.49,4.08,14.2,1.78
2023-01-05 01:00:00,34.9,10.89,3.36,11.57,1.71
2023-01-05 02:00:00,27.76,10.74,3.06,8.74,1.77
2023-01-05 03:00:00,15.56,10.74,2.65,4.87,1.72
2023-01-05 04:00:00,13.55,10.85,2.27,4.23,1.77
2023-01-05 05:00:00,16.57,10.66,3.09,2.37,1.78
2023-01-05 06:00:00,15.64,10.73,4.56,0.98,1.73
2023-01-05 07:00:00,10.7,10.73,6.13,0.98,1.82
2023-01-05 08:00:00,20.06,10.79,7.42,5.86,1.94
2023-01-05 09:00:00,12.11,10.79,5.18,16.65,1.85
2023-01-05 10:00:00,7.49,10.76,3.47,28.4,1.75
2023-01-05 11:00:00,8.08,10.65,2.62,37.02,1.71
2023-01-05 12:00:00,6.07,10.69,1.62,52.31,1.67
2023-01-05 13:00:00,5.17,11.22,1.59,56.13,1.66
2023-01-05 14:00:00,6.31,11.25,2.23,48.58,1.68
2023-01-05 15:00:00,4.99,10.68,0.47,46.75,1.6
2023-01-05 16:00:00,6.52,10.61,0.99,45.18,1.61
2023-01-05 17:00:00,5.42,10.73,1.42,44.09,1.64
2023-01-05 18:00:00,15.89,10.63,2.48,41.96,1.65
2023-01-05 19:00:00,21.59,10.64,2.91,36.08,1.66
2023-01-05 20:00:00,26.75,10.68,2.67,28.59,1.71
2023-01-05 21:00:00,43.53,10.56,2.63,25.76,1.67
2023-01-05 22:00:00,30,10.61,1.74,23.21,1.7
2023-01-05 23:00:00,28.52,10.63,2.6,21.3,1.7
2023-01-06 00:00:00,21.53,10.48,3.08,19.08,1.75
2023-01-06 01:00:00,31.98,10.64,2.34,18.63,1.71
2023-01-06 02:00:00,19.04,10.46,2.33,15.73,1.73
2023-01-06 03:00:00,11.71,10.73,1.78,12.78,1.75
2023-01-06 04:00:00,8.79,10.55,2.05,14.01,1.68
2023-01-06 05:00:00,12.25,10.42,2.48,10.48,1.73
2023-01-06 06:00:00,26.22,10.58,6.46,4.1,1.85
2023-01-06 07:00:00,13.5,10.69,10.21,3.9,1.89
2023-01-06 08:00:00,12.48,10.76,11.14,15.47,2.03
2023-01-06 09:00:00,24.97,10.73,6.11,26.56,1.75
2023-01-06 10:00:00,27.09,10.67,2.3,35.48,1.71
2023-01-06 11:00:00,24.83,10.73,2.04,35.56,1.67
2023-01-06 12:00:00,15.17,10.7,1.15,36.32,1.63
2023-01-06 13:00:00,13.13,10.62,1.76,34.72,1.68
2023-01-06 14:00:00,10.4,10.72,0.96,33.78,1.59
2023-01-06 15:00:00,18.1,10.76,0.47,30.92,1.63
2023-01-06 16:00:00,21.83,10.72,0.47,27.29,1.64
2023-01-06 17:00:00,18.26,10.74,0.47,25.31,1.65
2023-01-06 18:00:00,33.4,10.77,2.1,21.87,1.72
2023-01-06 19:00:00,42.2,10.73,1.91,20.41,1.7
2023-01-06 20:00:00,40.75,10.61,1.84,17.0,1.73
2023-01-06 21:00:00,42.72,10.69,1.71,15.62,1.72
2023-01-06 22:00:00,44.43,10.61,2.58,14.76,1.7
2023-01-06 23:00:00,29.63,10.69,2.34,13.17,1.69
2023-01-07 00:00:00,28.63,10.7,1.87,12.88,1.7
2023-01-07 01:00:00,40.4,10.61,1.95,11.58,1.75
2023-01-07 02:00:00,23.2,10.52,1.89,9.57,1.77
2023-01-07 03:00:00,24.01,10.61,1.55,9.66,1.8
2023-01-07 04:00:00,19.97,10.78,2.05,7.26,1.84
2023-01-07 05:00:00,21.81,10.71,2.67,3.87,1.82
2023-01-07 06:00:00,23,10.9,4.81,0.98,1.87
2023-01-07 07:00:00,24.75,10.83,5.53,5.13,1.93
2023-01-07 08:00:00,25.22,10.94,6.53,7.88,1.95
2023-01-07 09:00:00,28.72,10.74,2.77,17.44,1.77
2023-01-07 10:00:00,25.93,10.71,1.67,20.65,1.79
2023-01-07 11:00:00,15.66,10.65,1.41,20.48,1.8
2023-01-07 12:00:00,21.75,10.72,1.22,22.19,1.77
2023-01-07 13:00:00,13.57,10.73,1.55,24.33,1.75
2023-01-07 14:00:00,10.4,10.7,0.47,22.84,1.77
2023-01-07 15:00:00,18.13,10.7,0.99,21.87,1.78
2023-01-07 16:00:00,17.13,10.74,1.22,21.21,1.74
2023-01-07 17:00:00,17.29,10.77,0.47,21.28,1.75
2023-01-07 18:00:00,27.62,10.74,0.47,20.49,1.75
2023-01-07 19:00:00,40.31,10.74,0.47,17.93,1.8
2023-01-07 20:00:00,37.25,11.0,1.61,14.4,1.87
2023-01-07 21:00:00,41.78,10.84,1.42,13.06,1.88
2023-01-07 22:00:00,35.63,10.78,2.16,10.84,1.93
2023-01-07 23:00:00,33.19,10.71,1.22,10.7,1.9
2023-01-08 00:00:00,28.45,10.58,1.79,8.48,2.05
2023-01-08 01:00:00,29.11,10.53,1.19,7.39,1.82
2023-01-08 02:00:00,19.01,10.67,0.47,6.53,1.78
2023-01-08 03:00:00,13.3,10.66,2.7,6.57,1.74
2023-01-08 04:00:00,21.17,10.72,4.27,5.02,1.74
2023-01-08 05:00:00,24.93,10.59,5.63,3.6,1.8
2023-01-08 06:00:00,30.97,11.6,8.57,3.88,1.86
2023-01-08 07:00:00,12.54,10.87,4.97,4.77,2.16
2023-01-08 08:00:00,25.98,10.85,4.55,9.71,2.21
2023-01-08 09:00:00,20.97,10.76,1.81,14.69,2.05
2023-01-08 10:00:00,16.09,10.79,0.47,18.07,2.01
2023-01-08 11:00:00,14.58,10.78,0.47,18.91,2.05
2023-01-08 12:00:00,18.72,10.76,1.0,21.85,2.07
2023-01-08 13:00:00,11.57,10.77,0.47,23.99,2.13
2023-01-08 14:00:00,7.13,10.86,0.47,23.27,2.19
2023-01-08 15:00:00,4.83,10.76,0.47,22.96,2.15
2023-01-08 16:00:00,8,10.82,0.47,21.25,2.12
2023-01-08 17:00:00,12.44,10.84,,19.95,2.15
2023-01-08 18:00:00,23.53,10.77,0.47,18.2,2.13
2023-01-08 19:00:00,28.98,10.76,0.47,17.23,2.11
2023-01-08 20:00:00,15.96,10.75,0.47,16.01,2.12
2023-01-08 21:00:00,12.9,10.75,0.47,14.87,2.13
2023-01-08 22:00:00,20.52,10.77,1.25,13.08,2.16
2023-01-08 23:00:00,12.42,10.82,2.33,11.71,2.16
2023-01-09 00:00:00,19.81,10.71,2.65,10.35,2.15
2023-01-09 01:00:00,20.95,10.68,1.54,10.18,1.9
2023-01-09 02:00:00,12.47,10.78,3.47,7.32,1.72
2023-01-09 03:00:00,7.9,10.67,2.73,8.14,1.68
2023-01-09 04:00:00,5.12,10.55,3.24,5.79,1.62
2023-01-09 05:00:00,14.25,10.78,2.4,6.88,1.67
2023-01-09 06:00:00,12.85,10.8,3.76,5.8,1.61
2023-01-09 07:00:00,13.02,10.86,7.87,4.87,1.72
2023-01-09 08:00:00,10.97,10.87,7.18,8.57,1.79
2023-01-09 09:00:00,23.39,11.24,5.38,13.65,1.7
2023-01-09 10:00:00,16.85,12.16,3.83,22.97,1.65
2023-01-09 11:00:00,10.48,12.57,2.75,28.56,1.65
2023-01-09 12:00:00,7.05,13.8,3.26,34.26,1.69
2023-01-09 13:00:00,11.05,12.08,2.6,37.8,1.73
2023-01-09 14:00:00,8.08,11.52,3.01,36.25,1.63
2023-01-09 15:00:00,6.72,11.86,1.15,37.92,1.65
2023-01-09 16:00:00,5.71,13.46,1.87,34.21,1.65
2023-01-09 17:00:00,17.54,12.52,1.06,26.28,1.63
2023-01-09 18:00:00,23.51,12.07,3.27,23.69,1.69
2023-01-09 19:00:00,33.97,11.13,3.26,20.66,1.66
2023-01-09 20:00:00,34.14,10.99,4.69,17.32,1.68
2023-01-09 21:00:00,37.43,10.98,5.54,14.12,1.7
2023-01-09 22:00:00,25.17,10.96,6.89,11.97,1.76
2023-01-09 23:00:00,28.41,11.13,5.08,11.74,1.74
2023-01-10 00:00:00,28.88,11.24,6.92,9.22,1.74
2023-01-10 01:00:00,18.96,11.13,5.72,7.29,1.65
2023-01-10 02:00:00,31.09,11.25,5.45,6.44,1.69
2023-01-10 03:00:00,23.47,11.2,4.58,6.47,1.7
2023-01-10 04:00:00,13.92,11.31,6.29,4.82,1.68
2023-01-10 05:00:00,10.61,11.23,7.21,0.98,1.75
2023-01-10 06:00:00,17.62,11.38,7.63,0.98,1.75
2023-01-10 07:00:00,10.78,11.24,10.35,4.11,1.86
2023-01-10 08:00:00,15.26,11.24,11.82,8.19,1.88
2023-01-10 09:00:00,12.92,11.31,14.54,16.14,1.97
2023-01-10 10:00:00,13.52,11.94,10.6,30.48,1.84
2023-01-10 11:00:00,19.02,11.96,8.58,42.61,1.7
2023-01-10 12:00:00,18.11,13.06,9.37,55.34,1.7
2023-01-10 13:00:00,11.02,13.87,8.55,58.13,1.68
2023-01-10 14:00:00,14.52,12.07,8.57,61.48,1.72
2023-01-10 15:00:00,28.53,12.62,12.9,37.26,1.75
2023-01-10 16:00:00,33.79,12.09,11.93,31.36,1.79
2023-01-10 17:00:00,41.45,13.75,13.59,28.42,1.82
2023-01-10 18:00:00,24.07,12.68,15.01,26.13,1.89
2023-01-10 19:00:00,28.46,11.81,21.75,17.0,2.02
2023-01-10 20:00:00,25.35,11.68,25.8,12.75,2.08
2023-01-10 21:00:00,19.47,11.31,22.77,10.15,2.09
2023-01-10 22:00:00,28.58,11.93,24.83,7.6,2.15
2023-01-10 23:00:00,24.23,11.67,24.28,6.9,2.16
2023-01-11 00:00:00,29.42,11.36,21.72,6.53,2.07
2023-01-11 01:00:00,20.04,11.54,22.94,2.1,1.99
2023-01-11 02:00:00,25.93,11.3,18.53,0.98,2.07
2023-01-11 03:00:00,43.91,11.36,17.32,0.98,2.23
2023-01-11 04:00:00,48.64,11.13,13.3,0.98,2.12
2023-01-11 05:00:00,46.75,11.01,16.8,0.98,2.04
2023-01-11 06:00:00,39.72,11.24,19.27,0.98,2.31
2023-01-11 07:00:00,25.35,11.84,20.98,2.35,2.46
2023-01-11 08:00:00,31.08,14.09,23.51,7.41,2.24
2023-01-11 09:00:00,32.73,16.24,26.9,17.01,2.04
2023-01-11 10:00:00,18.89,44.6,20.03,26.06,1.91
2023-01-11 11:00:00,15.13,43.5,15.36,38.17,1.72
2023-01-11 12:00:00,23.02,15.46,7.92,44.78,1.69
2023-01-11 13:00:00,13.06,15.34,7.85,65.81,1.62
2023-01-11 14:00:00,8.6,14.16,6.1,59.44,1.61
2023-01-11 15:00:00,6.23,12.96,2.25,54.17,1.52
2023-01-11 16:00:00,4.66,11.62,2.81,49.67,1.53
2023-01-11 17:00:00,4.74,11.3,4.78,45.41,1.57
2023-01-11 18:00:00,3.21,11.95,5.24,55.87,1.61
2023-01-11 19:00:00,4.76,12.65,12.02,53.94,1.8
2023-01-11 20:00:00,26.73,12.7,14.11,42.56,1.85
2023-01-11 21:00:00,27.19,11.78,14.7,35.0,1.78
2023-01-11 22:00:00,30.56,11.6,16.13,29.75,1.84
2023-01-11 23:00:00,43.54,11.42,15.56,27.54,1.92
2023-01-12 00:00:00,50.13,11.32,20.38,21.29,1.93
2023-01-12 01:00:00,41.93,11.37,20.96,12.38,1.87
2023-01-12 02:00:00,37.49,11.5,21.83,8.68,2.03
2023-01-12 03:00:00,32.23,11.52,14.76,8.52,1.95
2023-01-12 04:00:00,28.4,11.36,17.52,4.89,1.93
2023-01-12 05:00:00,31.79,11.4,19.5,2.98,1.98
2023-01-12 06:00:00,42,11.64,18.99,1.97,2.35
2023-01-12 07:00:00,41.92,12.24,23.62,5.37,2.34
2023-01-12 08:00:00,42.81,25.17,56.89,24.16,2.2
2023-01-12 09:00:00,38.27,38.35,28.73,31.99,1.86
2023-01-12 10:00:00,43.85,63.24,33.93,34.98,1.72
2023-01-12 11:00:00,38.39,22.43,8.12,58.8,1.62
2023-01-12 12:00:00,21.21,16.3,7.95,64.19,1.63
2023-01-12 13:00:00,23.56,95.36,26.19,54.51,1.72
2023-01-12 14:00:00,15.23,24.26,9.46,66.91,1.65
2023-01-12 15:00:00,17.29,14.63,2.42,68.79,1.54
2023-01-12 16:00:00,20.99,12.75,0.47,67.61,1.48
2023-01-12 17:00:00,14.82,11.71,1.79,63.7,1.51
2023-01-12 18:00:00,17.76,11.95,9.03,59.1,1.87
2023-01-12 19:00:00,58.83,13.75,20.17,54.74,2.3
2023-01-12 20:00:00,45.87,15.49,26.84,46.12,2.39
2023-01-12 21:00:00,62.02,14.81,28.22,41.54,2.43
2023-01-12 22:00:00,69.61,13.15,12.71,48.02,2.28
2023-01-12 23:00:00,51.46,12.34,15.79,42.76,2.24
2023-01-13 00:00:00,39.79,12.03,12.51,40.11,2.23
2023-01-13 01:00:00,34.04,11.47,7.84,40.3,2.01
2023-01-13 02:00:00,21.19,11.34,13.72,28.46,1.92
2023-01-13 03:00:00,22.59,11.31,13.4,22.57,2
2023-01-13 04:00:00,31.61,11.39,11.21,22.2,1.95
2023-01-13 05:00:00,37.12,11.32,10.4,22.74,1.95
2023-01-13 06:00:00,36.65,11.46,15.04,16.97,2.08
2023-01-13 07:00:00,30.28,11.81,26.84,21.02,2.14
2023-01-13 08:00:00,35.47,12.04,26.59,31.42,2.05
2023-01-13 09:00:00,20.3,51.19,40.97,37.21,2.1
2023-01-13 10:00:00,26.06,80.36,27.12,37.17,1.91
2023-01-13 11:00:00,38.69,63.5,22.68,48.84,1.79
2023-01-13 12:00:00,23.33,32.92,9.4,52.32,1.8
2023-01-13 13:00:00,28.18,20.53,8.81,73.66,1.8
2023-01-13 14:00:00,24.35,15.91,3.91,76.46,1.77
2023-01-13 15:00:00,23.38,13.41,11.8,55.52,1.82
2023-01-13 16:00:00,32.05,14.76,27.76,29.3,1.98
2023-01-13 17:00:00,35.26,13.33,22.9,29.29,2.03
2023-01-13 18:00:00,24.84,12.09,22.97,23.2,2.1
2023-01-13 19:00:00,25.4,11.66,29.24,21.25,2.23
2023-01-13 20:00:00,29.41,11.69,30.69,16.87,2.15
2023-01-13 21:00:00,21.44,11.62,24.03,8.48,2.12
2023-01-13 22:00:00,28.3,11.67,25.41,6.53,2.33
2023-01-13 23:00:00,26.47,11.72,28.63,4.23,2.6
2023-01-14 00:00:00,15.14,11.59,26.04,3.74,2.78
2023-01-14 01:00:00,21.23,11.63,23.39,4.95,2.16
2023-01-14 02:00:00,28.43,38.69,15.22,8.65,1.71
2023-01-14 03:00:00,17.04,24.42,10.99,9.94,1.78
2023-01-14 04:00:00,14.15,53.81,15.4,7.14,1.72
2023-01-14 05:00:00,15.99,101.6,14.81,6.57,1.69
2023-01-14 06:00:00,19.23,141.1,16.59,7.72,1.71
2023-01-14 07:00:00,20.38,29.23,15.75,14.02,1.75
2023-01-14 08:00:00,23.19,22.27,26.55,12.39,1.69
2023-01-14 09:00:00,25.5,17.22,11.55,17.98,1.68
2023-01-14 10:00:00,13.81,15.19,9.51,28.35,1.62
2023-01-14 11:00:00,13.14,14.03,7.46,33.4,1.66
2023-01-14 12:00:00,15.91,12.97,6.1,36.4,1.64
2023-01-14 13:00:00,10.61,12.19,3.47,41.24,1.57
2023-01-14 14:00:00,6.37,11.7,1.72,43.39,1.53
2023-01-14 15:00:00,4.61,11.63,2.07,42.23,1.58
2023-01-14 16:00:00,3.69,11.63,3.99,42.12,1.57
2023-01-14 17:00:00,3.42,11.47,4.0,38.75,1.64
2023-01-14 18:00:00,3.3,11.41,3.75,38.61,1.57
2023-01-14 19:00:00,3.53,11.29,4.46,31.68,1.55
2023-01-14 20:00:00,8.26,11.33,7.32,23.62,1.59
2023-01-14 21:00:00,18.55,11.49,9.04,19.97,1.71
2023-01-14 22:00:00,13.94,11.34,5.64,18.02,1.74
2023-01-14 23:00:00,24.63,11.18,4.47,17.21,1.63
2023-01-15 00:00:00,27.14,11.3,4.73,17.73,1.64
2023-01-15 01:00:00,28.52,11.24,5.92,15.11,1.67
2023-01-15 02:00:00,18.74,10.83,5.31,14.16,1.84
2023-01-15 03:00:00,16.56,10.91,4.03,13.28,1.77
2023-01-15 04:00:00,13.32,11.0,4.27,11.85,1.8
2023-01-15 05:00:00,21.38,10.71,4.2,10.59,1.78
2023-01-15 06:00:00,12.15,10.84,4.64,11.71,1.75
2023-01-15 07:00:00,8.07,10.89,5.2,11.07,1.76
2023-01-15 08:00:00,10.75,10.76,4.78,15.44,1.79
2023-01-15 09:00:00,9.84,10.79,4.89,18.91,1.78
2023-01-15 10:00:00,7.69,10.71,4.27,21.23,1.81
2023-01-15 11:00:00,6.95,10.87,4.8,24.93,1.85
2023-01-15 12:00:00,14.69,10.92,4.8,26.96,1.91
2023-01-15 13:00:00,15.54,10.93,4.71,32.61,2.33
2023-01-15 14:00:00,10.17,10.65,3.17,35.13,2.18
2023-01-15 15:00:00,7.24,10.77,2.81,33.22,1.93
2023-01-15 16:00:00,8.14,10.57,2.41,31.5,1.85
2023-01-15 17:00:00,6.51,10.61,1.42,34.49,1.8
2023-01-15 18:00:00,10.64,10.64,2.73,28.07,1.81
2023-01-15 19:00:00,14.8,10.7,4.68,26.1,1.85
2023-01-15 20:00:00,9.65,10.68,5.14,22.37,1.83
2023-01-15 21:00:00,6.46,10.67,7.26,18.83,1.83
2023-01-15 22:00:00,13.06,10.61,7.21,18.38,1.82
2023-01-15 23:00:00,11.53,10.58,5.55,19.42,1.82
2023-01-16 00:00:00,13.67,10.5,4.57,19.59,1.8
2023-01-16 01:00:00,10.13,10.55,3.56,19.28,1.7
2023-01-16 02:00:00,6.81,10.65,3.61,17.3,1.78
2023-01-16 03:00:00,9.26,10.54,2.93,16.44,1.75
2023-01-16 04:00:00,5.94,10.69,3.88,13.53,1.8
2023-01-16 05:00:00,4.43,10.59,11.33,6.25,1.87
2023-01-16 06:00:00,12.25,10.79,14.43,3.38,1.95
2023-01-16 07:00:00,17.77,11.07,16.24,6.73,1.99
2023-01-16 08:00:00,20.92,11.0,12.0,13.67,2.04
2023-01-16 09:00:00,,10.77,11.11,22.47,
2023-01-16 10:00:00,,11.06,11.68,32.62,
2023-01-16 11:00:00,,11.6,7.33,40.13,
2023-01-16 12:00:00,,11.79,7.49,46.43,
2023-01-16 13:00:00,,10.66,3.43,44.68,
2023-01-16 14:00:00,,11.25,4.0,38.83,
2023-01-16 15:00:00,6.11,11.25,2.77,39.24,1.82
2023-01-16 16:00:00,5.85,11.33,2.56,39.1,1.95
2023-01-16 17:00:00,5.05,11.37,2.37,36.78,1.98
2023-01-16 18:00:00,10.06,11.31,2.75,34.32,1.97
2023-01-16 19:00:00,16.29,11.06,3.75,31.69,2
2023-01-16 20:00:00,11.82,10.89,4.6,30.76,1.96
2023-01-16 21:00:00,18.39,10.73,4.73,27.8,1.95
2023-01-16 22:00:00,15.43,10.75,3.89,27.89,1.96
2023-01-16 23:00:00,11.64,10.68,3.85,26.24,1.97
2023-01-17 00:00:00,10.58,10.79,4.61,24.55,1.98
2023-01-17 01:00:00,17.01,10.66,4.83,22.18,1.83
2023-01-17 02:00:00,10.43,10.77,4.83,20.53,1.7
2023-01-17 03:00:00,11.05,10.52,4.82,18.2,1.71
2023-01-17 04:00:00,7.98,10.51,3.76,17.97,1.67
2023-01-17 05:00:00,4.74,10.69,5.01,16.28,1.66
2023-01-17 06:00:00,3.14,10.5,10.4,12.23,1.71
2023-01-17 07:00:00,4.62,11.26,13.34,12.13,1.74
2023-01-17 08:00:00,12.57,10.76,15.06,16.9,1.84
2023-01-17 09:00:00,12.64,63.12,8.91,,1.78
2023-01-17 10:00:00,8.48,13.45,11.89,32.96,2.02
2023-01-17 11:00:00,6.93,12.97,3.22,38.93,1.57
2023-01-17 12:00:00,5.74,12.97,3.68,41.09,1.66
2023-01-17 13:00:00,17.11,13.32,3.08,40.1,1.68
2023-01-17 14:00:00,10.82,12.96,2.12,39.02,1.69
2023-01-17 15:00:00,6.38,12.97,2.71,38.22,1.72
2023-01-17 16:00:00,5.3,13.17,2.84,37.98,1.73
2023-01-17 17:00:00,10.09,13.22,3.18,37.82,1.71
2023-01-17 18:00:00,31.82,12.77,3.48,36.58,1.75
2023-01-17 19:00:00,18.67,12.46,3.99,35.63,1.69
2023-01-17 20:00:00,25.79,12.48,4.27,32.65,1.7
2023-01-17 21:00:00,17.41,12.56,3.9,32.28,1.71
2023-01-17 22:00:00,26.87,12.22,3.22,32.54,1.66
2023-01-17 23:00:00,14.82,12.37,2.63,31.92,1.64
2023-01-18 00:00:00,13.52,12.28,2.73,31.27,1.67
2023-01-18 01:00:00,17.37,12.41,2.88,31.34,1.61
2023-01-18 02:00:00,10.92,12.32,2.68,30.4,1.57
2023-01-18 03:00:00,19.29,12.47,2.72,27.78,1.63
2023-01-18 04:00:00,10.21,12.25,2.19,26.78,1.62
2023-01-18 05:00:00,6.42,12.29,1.0,30.88,1.63
2023-01-18 06:00:00,5.45,12.21,3.03,28.25,1.65
2023-01-18 07:00:00,7.6,12.53,6.36,24.51,1.68
2023-01-18 08:00:00,8.75,12.41,9.6,21.04,1.71
2023-01-18 09:00:00,19.82,12.59,6.8,22.74,1.67
2023-01-18 10:00:00,18.09,12.62,6.41,22.48,1.68
2023-01-18 11:00:00,11.67,12.53,4.75,26.01,1.68
2023-01-18 12:00:00,14.23,12.52,4.95,27.88,1.67
2023-01-18 13:00:00,7.81,12.98,3.83,28.7,1.66
2023-01-18 14:00:00,6.36,12.62,3.55,26.98,1.67
2023-01-18 15:00:00,5.58,12.8,2.75,28.5,1.67
