data,pm10,so2,no2,o3,co
2004-01-02 20:00:00,18.31,0.65,,13.05,0.27
2004-01-02 21:00:00,27.4,1.889,,12.73,0.226
2004-01-02 22:00:00,16.75,1.427,,12.12,0.193
2004-01-02 23:00:00,34.65,1.616,,11.51,0.233
2004-01-03 00:00:00,14.51,2.04,,12.24,0.237
2004-01-03 01:00:00,11.02,1.833,,14.09,0.459
2004-01-03 02:00:00,25.3,1.972,,11.84,0.445
2004-01-03 03:00:00,3.381,1.899,,11.53,0.446
2004-01-03 04:00:00,22.43,2.014,,9.053,0.529
2004-01-03 05:00:00,3.123,2.274,,6.232,0.462
2004-01-03 06:00:00,14.56,1.789,,4.392,0.616
2004-01-03 07:00:00,2.057,2.753,,4.915,0.634
2004-01-03 08:00:00,9.114,3.704,,7.854,0.608
2004-01-03 09:00:00,25.15,2.72,,13.01,0.479
2004-01-03 10:00:00,9.589,2.542,,18.29,0.491
2004-01-03 11:00:00,2.677,1.69,,23.68,0.545
2004-01-03 12:00:00,23.64,0.65,,29.2,0.565
2004-01-03 13:00:00,17.21,1.317,,27.33,0.593
2004-01-03 14:00:00,3.29,3.516,,26.43,0.539
2004-01-03 15:00:00,12.2,6.411,,30.1,0.465
2004-01-03 16:00:00,8.832,4.939,,28.4,0.484
2004-01-03 17:00:00,18.32,4.157,,23.81,0.517
2004-01-03 18:00:00,25.75,3.126,,21.6,0.538
2004-01-03 19:00:00,19.37,1.768,,19.1,0.554
2004-01-03 20:00:00,17.73,3.359,,14.94,0.531
2004-01-03 21:00:00,24.62,3.345,,13.91,0.542
2004-01-03 22:00:00,27.0,3.697,,13.22,0.524
2004-01-03 23:00:00,14.48,3.412,,13.53,0.496
2004-01-04 00:00:00,16.34,3.25,,13.32,0.463
2004-01-04 01:00:00,29.3,0.65,,13.01,0.393
2004-01-04 02:00:00,16.55,0.65,,12.82,0.42
2004-01-04 03:00:00,11.1,0.65,,11.76,0.406
2004-01-04 04:00:00,2.191,0.65,,9.466,0.438
2004-01-04 05:00:00,12.2,0.65,,10.03,0.398
2004-01-04 06:00:00,13.65,1.333,,6.56,0.41
2004-01-04 07:00:00,1.794,0.65,,7.23,0.516
2004-01-04 08:00:00,33.29,3.213,,9.643,0.565
2004-01-04 09:00:00,8.995,5.499,,13.65,0.498
2004-01-04 10:00:00,6.141,5.826,,17.89,0.438
2004-01-04 11:00:00,17.49,7.507,,23.05,0.6
2004-01-04 12:00:00,22.32,0.65,,36.67,0.407
2004-01-04 13:00:00,15.78,1.318,,38.89,0.525
2004-01-04 14:00:00,20.8,3.442,,26.8,0.46
2004-01-04 15:00:00,2.868,9.889,,28.84,0.441
2004-01-04 16:00:00,10.94,11.51,,29.27,0.335
2004-01-04 17:00:00,1.703,14.86,,27.37,0.359
2004-01-04 18:00:00,5.945,12.41,,25.47,0.357
2004-01-04 19:00:00,25.1,6.358,,22.62,0.385
2004-01-04 20:00:00,13.58,0.65,,16.78,0.413
2004-01-04 21:00:00,43.66,1.465,,11.5,0.43
2004-01-04 22:00:00,30.39,2.338,,10.54,0.455
2004-01-04 23:00:00,10.09,1.967,,9.07,0.433
2004-01-05 00:00:00,33.54,1.644,,9.284,0.36
2004-01-05 01:00:00,27.94,0.65,,11.86,0.328
2004-01-05 02:00:00,17.21,0.65,,12.43,0.273
2004-01-05 03:00:00,21.62,0.65,,13.36,0.287
2004-01-05 04:00:00,4.074,0.65,,13.22,0.247
2004-01-05 05:00:00,34.95,0.65,,11.11,0.298
2004-01-05 06:00:00,13.51,0.65,,6.6,0.331
2004-01-05 07:00:00,1.281,1.69,,6.078,0.742
2004-01-05 08:00:00,20.71,5.766,,6.437,1.288
2004-01-05 09:00:00,41.68,2.322,,9.786,0.741
2004-01-05 10:00:00,24.79,1.776,,12.28,0.903
2004-01-05 11:00:00,21.87,1.685,,16.21,0.793
2004-01-05 12:00:00,9.757,10.13,,18.75,0.843
2004-01-05 13:00:00,21.87,20.87,,28.06,0.66
2004-01-05 14:00:00,9.919,15.03,,44.06,0.474
2004-01-05 15:00:00,18.07,21.36,,44.71,0.58
2004-01-05 16:00:00,16.42,34.58,,52.1,0.682
2004-01-05 17:00:00,10.79,37.28,,43.92,0.574
2004-01-05 18:00:00,28.47,39.93,,35.55,0.363
2004-01-05 19:00:00,20.46,25.98,,27.23,0.355
2004-01-05 20:00:00,23.23,9.035,,22.37,0.299
2004-01-05 21:00:00,46.68,0.65,,19.34,0.433
2004-01-05 22:00:00,50.02,0.65,,15.03,0.364
2004-01-05 23:00:00,39.89,0.65,,12.27,0.459
2004-01-06 00:00:00,43.19,0.65,,13.27,0.451
2004-01-06 01:00:00,50.58,0.65,,9.361,0.377
2004-01-06 02:00:00,13.05,0.65,,6.549,0.401
2004-01-06 03:00:00,10.47,0.65,,9.442,0.38
2004-01-06 04:00:00,18.83,0.65,,7.189,0.353
2004-01-06 05:00:00,35.75,0.65,,3.478,0.336
2004-01-06 06:00:00,19.37,0.65,,3.111,0.525
2004-01-06 07:00:00,42.55,0.65,,5.393,0.955
2004-01-06 08:00:00,29.39,0.65,,7.747,1.741
2004-01-06 09:00:00,40.47,0.65,,8.818,0.965
2004-01-06 10:00:00,26.21,0.65,,13.01,0.916
2004-01-06 11:00:00,14.63,0.65,,12.01,1.157
2004-01-06 12:00:00,32.65,5.174,,16.51,0.893
2004-01-06 13:00:00,11.84,10.51,,20.14,0.819
2004-01-06 14:00:00,6.407,27.87,,26.91,0.959
2004-01-06 15:00:00,0.668,51.38,,36.71,0.729
2004-01-06 16:00:00,3.213,47.46,,55.98,0.576
2004-01-06 17:00:00,3.656,33.96,,46.39,0.359
2004-01-06 18:00:00,40.7,26.33,,38.78,0.38
2004-01-06 19:00:00,48.84,20.68,,31.47,0.331
2004-01-06 20:00:00,19.8,7.083,,25.69,0.326
2004-01-06 21:00:00,38.44,0.65,,23.88,0.439
2004-01-06 22:00:00,42.68,0.65,,17.17,0.481
2004-01-06 23:00:00,50.99,0.65,,14.51,0.48
2004-01-07 00:00:00,26.91,0.65,,12.37,0.381
2004-01-07 01:00:00,55.37,0.65,,11.09,0.348
2004-01-07 02:00:00,15.2,0.65,,10.03,0.39
2004-01-07 03:00:00,27.15,0.65,,6.119,0.493
2004-01-07 04:00:00,36.91,0.65,,5.083,0.454
2004-01-07 05:00:00,27.51,0.65,,6.639,0.35
2004-01-07 06:00:00,11.67,0.65,,5.158,0.455
2004-01-07 07:00:00,62.57,2.689,,7.706,1.534
2004-01-07 08:00:00,37.44,3.365,,8.202,1.376
2004-01-07 09:00:00,47.31,2.978,,12.92,1.173
2004-01-07 10:00:00,41.76,4.111,,15.73,1.036
2004-01-07 11:00:00,28.71,,,24.67,
2004-01-07 12:00:00,,2.904,,47.75,0.744
2004-01-07 13:00:00,9.005,3.685,,30.42,0.67
2004-01-07 14:00:00,2.796,10.87,,30.42,0.715
2004-01-07 15:00:00,12.37,34.78,,41.91,0.589
2004-01-07 16:00:00,13.95,57.84,,52.77,0.297
2004-01-07 17:00:00,2.046,64.26,,53.46,0.159
2004-01-07 18:00:00,,62.37,,46.46,
2004-01-07 19:00:00,15.19,64.64,,41.53,
2004-01-07 20:00:00,4.081,57.23,,28.75,
2004-01-07 21:00:00,32.48,55.43,,28.93,
2004-01-07 22:00:00,37.56,55.02,,21.98,
2004-01-07 23:00:00,38.89,54.9,,21.62,
2004-01-08 00:00:00,23.92,36.42,,18.35,0.214
2004-01-08 01:00:00,17.99,0.65,,18.31,0.377
2004-01-08 02:00:00,13.53,0.65,,16.14,0.425
2004-01-08 03:00:00,16.75,0.65,,16.77,0.481
2004-01-08 04:00:00,6.668,0.65,,15.79,0.5
2004-01-08 05:00:00,22.04,0.65,,8.421,0.561
2004-01-08 06:00:00,37.43,0.65,,3.303,0.583
2004-01-08 07:00:00,18.9,0.65,,1.424,0.885
2004-01-08 08:00:00,32.76,8.106,,2.483,1.709
2004-01-08 09:00:00,35.25,16.5,,5.365,1.426
2004-01-08 10:00:00,35.98,17.59,,16.12,1.0
2004-01-08 11:00:00,35.32,12.72,,37.25,
2004-01-08 12:00:00,22.95,7.24,,43.38,
2004-01-14 17:00:00,,,,,
2004-01-14 18:00:00,,,,,
2004-01-14 19:00:00,,,,,
2004-01-14 20:00:00,,,,,
2004-01-14 21:00:00,,,,,
2004-01-14 22:00:00,,,,,
2004-01-14 23:00:00,,,,,
2004-01-15 00:00:00,,,,,
2004-01-15 01:00:00,,,,,
2004-01-15 02:00:00,,,,,
2004-01-15 03:00:00,,,,,
2004-01-15 04:00:00,,,,,
2004-01-15 05:00:00,,,,,
2004-01-15 06:00:00,,,,,
2004-01-15 07:00:00,,,,,
2004-01-15 08:00:00,,,,,
2004-01-15 09:00:00,,,,,
2004-01-15 10:00:00,,,,,
2004-01-15 11:00:00,,,,,
2004-01-15 12:00:00,,,,,
2004-01-15 13:00:00,,,,,
2004-01-15 14:00:00,,,,,
2004-01-15 15:00:00,,,,,
2004-01-15 16:00:00,,,,,
2004-01-15 17:00:00,,,,,
2004-01-15 18:00:00,,,,,
2004-01-15 19:00:00,,,,,
2004-01-15 20:00:00,,,,,
2004-01-15 21:00:00,,,,,
2004-01-15 22:00:00,,,,,
2004-01-15 23:00:00,,,,,
2004-01-16 00:00:00,,,,,
2004-01-16 01:00:00,,,,,
2004-01-16 02:00:00,,,,,
2004-01-16 03:00:00,,,,,
2004-01-16 04:00:00,,,,,
2004-01-16 05:00:00,,,,,
2004-01-16 06:00:00,,,,,
2004-01-16 07:00:00,,,,,
2004-01-16 08:00:00,,,,,
2004-01-16 09:00:00,,,,,
2004-01-16 10:00:00,,,,,
2004-01-16 11:00:00,,,,,
2004-01-16 12:00:00,,,,,
2004-01-16 13:00:00,,,,,
2004-01-16 14:00:00,,,,,
2004-01-16 15:00:00,,,,,
2004-01-16 16:00:00,,,,,
2004-01-17 11:00:00,,6.272,,7.787,
2004-01-17 12:00:00,0.688,,,32.19,
2004-01-17 13:00:00,8.536,1.31,,24.99,
2004-01-17 14:00:00,4.778,0.65,,23.48,
2004-01-17 15:00:00,3.454,0.65,,21.78,
2004-01-17 16:00:00,17.57,0.65,,23.75,
2004-01-17 17:00:00,4.51,0.65,,24.36,
2004-01-17 18:00:00,2.05,0.65,,23.15,
2004-01-17 19:00:00,24.99,0.65,,23.83,
2004-01-17 20:00:00,15.33,0.65,,22.04,
2004-01-17 21:00:00,28.31,0.65,,19.08,
2004-01-17 22:00:00,10.9,0.65,,17.94,
2004-01-17 23:00:00,44.31,0.65,,15.71,
2004-01-18 00:00:00,12.74,0.65,,15.91,
2004-01-18 01:00:00,13.53,0.65,,16.07,
2004-01-18 02:00:00,1.103,0.65,,16.39,
2004-01-18 03:00:00,15.88,0.65,,15.62,
2004-01-18 04:00:00,27.95,0.65,,14.94,
2004-01-18 05:00:00,3.108,0.65,,14.74,
2004-01-18 06:00:00,1.558,0.65,,12.66,
2004-01-18 07:00:00,20.97,0.65,,9.844,
2004-01-18 08:00:00,23.39,0.65,,12.68,
2004-01-18 09:00:00,22.73,0.65,,14.72,
2004-01-18 10:00:00,12.44,0.65,,16.52,
2004-01-18 11:00:00,7.666,0.65,,19.12,
2004-01-18 12:00:00,23.76,4.066,,22.07,
2004-01-18 13:00:00,0.097,9.213,,22.78,
2004-01-18 14:00:00,1.323,13.29,,26.98,
2004-01-18 15:00:00,,13.83,,31.87,
2004-01-18 16:00:00,2.654,11.66,,26.86,
2004-01-18 17:00:00,37.19,8.964,,22.33,
2004-01-18 18:00:00,22.79,7.974,,20.51,
2004-01-18 19:00:00,22.43,4.63,,19.61,
2004-01-18 20:00:00,12.78,0.65,,16.47,
2004-01-18 21:00:00,37.56,0.65,,17.31,
2004-01-18 22:00:00,31.83,0.65,,15.58,
2004-01-18 23:00:00,20.73,0.65,,14.25,
2004-01-19 00:00:00,16.62,0.65,,14.26,
2004-01-19 01:00:00,9.985,0.65,,15.48,
2004-01-19 02:00:00,16.71,0.65,,17.04,
2004-01-19 03:00:00,9.288,0.65,,17.16,
2004-01-19 04:00:00,17.16,0.65,,16.67,
2004-01-19 05:00:00,10.44,0.65,,16.06,
2004-01-19 06:00:00,12.88,0.65,,9.118,
2004-01-19 07:00:00,19.17,0.65,,5.143,
2004-01-19 08:00:00,23.1,0.65,,2.114,
2004-01-19 09:00:00,39.51,0.65,,3.764,
2004-01-19 10:00:00,25.51,0.65,,6.124,
2004-01-19 11:00:00,48.25,0.65,,11.81,
2004-01-19 12:00:00,30.24,0.65,,17.85,
2004-01-19 13:00:00,0.764,0.65,,21.32,
2004-01-19 14:00:00,12.63,0.65,,21.56,
2004-01-19 15:00:00,18.76,3.425,,24.85,
2004-01-19 16:00:00,19.77,6.803,,24.08,
2004-01-19 17:00:00,30.99,8.352,,22.67,
2004-01-19 18:00:00,0.635,8.626,,19.33,
2004-01-19 19:00:00,7.161,5.314,,16.5,
2004-01-19 20:00:00,5.218,0.65,,14.38,
2004-01-19 21:00:00,51.8,0.65,,14.16,
2004-01-19 22:00:00,17.14,0.65,,13.57,
2004-01-19 23:00:00,30.85,0.65,,13.96,
2004-01-20 00:00:00,0.475,0.65,,15.71,
2004-01-20 01:00:00,5.233,0.65,,17.22,
2004-01-20 02:00:00,0.172,0.65,,17.37,
2004-01-20 03:00:00,1.925,0.65,,17.43,
2004-01-20 04:00:00,0.851,0.65,,17.58,
2004-01-20 05:00:00,10.33,0.65,,17.1,
2004-01-20 06:00:00,14.57,0.65,,11.51,
2004-01-20 07:00:00,24.69,0.65,,2.621,
2004-01-20 08:00:00,7.389,0.65,,2.885,
2004-01-20 09:00:00,30.18,0.65,,6.206,
2004-01-20 10:00:00,41.52,0.65,,12.92,
2004-01-20 11:00:00,5.071,1.319,,16.41,
2004-01-20 12:00:00,33.61,6.541,,25.47,
2004-01-20 13:00:00,1.535,13.72,,29.01,
2004-01-20 14:00:00,15.08,19.11,,29.44,
2004-01-20 15:00:00,,24.12,,28.7,
2004-01-20 16:00:00,1.969,27.07,,28.62,
2004-01-20 17:00:00,23.09,25.51,,27.51,
2004-01-20 18:00:00,17.61,23.09,,25.31,
2004-01-20 19:00:00,25.6,18.79,,16.81,
2004-01-20 20:00:00,25.15,11.64,,14.4,
2004-01-20 21:00:00,35.99,5.7,,13.68,
2004-01-20 22:00:00,34.35,0.65,,13.02,
2004-01-20 23:00:00,34.18,0.65,,12.86,
2004-01-21 00:00:00,28.1,0.65,,12.7,
2004-01-21 01:00:00,7.057,0.65,,13.61,
2004-01-21 02:00:00,11.25,0.65,,13.69,
2004-01-21 03:00:00,22.79,0.65,,13.9,
2004-01-21 04:00:00,16.37,0.65,,13.73,
2004-01-21 05:00:00,23.63,0.65,,11.67,
2004-01-21 06:00:00,2.732,0.65,,7.435,
2004-01-21 07:00:00,9.928,0.65,,1.769,
2004-01-21 08:00:00,29.47,0.65,,1.185,
2004-01-21 09:00:00,14.33,0.65,,1.645,
2004-01-21 10:00:00,23.5,2.44,,1.53,
2004-01-21 11:00:00,53.92,2.973,,1.451,
2004-01-21 12:00:00,22.46,2.001,,6.425,
2004-01-21 13:00:00,18.9,1.66,,12.64,
2004-01-21 14:00:00,25.68,0.65,,11.71,
2004-01-21 15:00:00,4.097,4.897,,14.42,
2004-01-21 16:00:00,12.59,8.988,,21.92,
2004-01-21 17:00:00,0.811,9.132,,23.47,
2004-01-21 18:00:00,9.563,9.31,,19.89,
2004-01-21 19:00:00,1.066,9.157,,15.75,
2004-01-21 20:00:00,12.69,9.726,,9.589,
2004-01-21 21:00:00,2.695,10.54,,6.628,
2004-01-21 22:00:00,24.64,9.719,,6.463,
2004-01-21 23:00:00,26.13,8.792,,5.154,
2004-01-22 00:00:00,41.78,7.006,,6.272,
2004-01-22 01:00:00,14.78,0.65,,10.1,
2004-01-22 02:00:00,0.051,0.65,,8.829,
2004-01-22 03:00:00,3.093,0.65,,9.167,
2004-01-22 04:00:00,31.8,0.65,,6.647,
2004-01-22 05:00:00,20.07,0.65,,3.85,
2004-01-22 06:00:00,0.814,0.65,,2.84,
2004-01-22 07:00:00,9.636,0.65,,1.514,
2004-01-22 08:00:00,4.025,1.725,,2.013,
2004-01-22 09:00:00,31.72,3.158,,2.021,
2004-01-22 10:00:00,29.71,5.021,,3.357,
2004-01-22 11:00:00,62.41,4.952,,8.871,
2004-01-22 12:00:00,30.88,7.453,,27.74,
2004-01-22 13:00:00,16.06,5.181,,54.71,
2004-01-22 14:00:00,28.59,3.187,,48.84,
2004-01-22 15:00:00,37.22,2.619,,29.87,
2004-01-22 16:00:00,19.97,2.207,,30.22,
2004-01-22 17:00:00,15.41,2.507,,24.89,
2004-01-22 18:00:00,19.27,1.767,,17.97,
2004-01-22 19:00:00,3.136,1.426,,16.86,
2004-01-22 20:00:00,8.204,1.486,,16.52,
2004-01-22 21:00:00,25.71,1.316,,13.13,
2004-01-22 22:00:00,6.814,1.599,,11.28,
2004-01-22 23:00:00,5.004,1.761,,11.76,
2004-01-23 00:00:00,16.09,1.905,,11.25,
2004-01-23 01:00:00,2.149,0.65,,11.89,
2004-01-23 02:00:00,27.01,1.457,,12.53,
2004-01-23 03:00:00,0.877,1.446,,12.96,
2004-01-23 04:00:00,10.6,1.686,,13.42,
2004-01-23 05:00:00,0.598,1.688,,12.67,
2004-01-23 06:00:00,7.52,1.908,,9.654,
2004-01-23 07:00:00,1.271,2.0,,5.157,
2004-01-23 08:00:00,17.85,2.318,,5.592,
2004-01-23 09:00:00,32.04,2.606,,9.033,
2004-01-23 10:00:00,61.79,3.011,,12.59,
2004-01-23 11:00:00,,2.999,,18.72,
2004-01-23 12:00:00,0.325,3.473,,21.83,
2004-01-23 13:00:00,4.013,3.668,,22.37,
2004-01-23 14:00:00,5.681,4.368,,22.7,
2004-01-23 15:00:00,17.21,4.131,,21.95,
2004-01-23 16:00:00,0.215,4.031,,17.76,
2004-01-23 17:00:00,4.438,3.517,,14.61,
2004-01-23 18:00:00,23.26,2.685,,14.02,
2004-01-23 19:00:00,13.77,3.171,,11.61,
2004-01-23 20:00:00,27.46,1.984,,11.46,
2004-01-23 21:00:00,3.866,2.356,,11.66,
2004-01-23 22:00:00,18.84,2.303,,11.45,
2004-01-23 23:00:00,1.939,1.929,,11.28,
2004-01-24 00:00:00,22.44,2.056,,10.88,
2004-01-24 01:00:00,13.11,0.65,,11.43,
2004-01-24 02:00:00,13.55,0.65,,11.13,
2004-01-24 03:00:00,,0.65,,10.73,
2004-01-24 04:00:00,,0.65,,9.536,
2004-01-24 05:00:00,0.309,0.65,,6.51,
2004-01-24 06:00:00,4.474,1.332,,5.961,
2004-01-24 07:00:00,12.49,0.65,,2.925,
2004-01-24 08:00:00,12.85,1.346,,3.819,
2004-01-24 09:00:00,1.465,2.686,,5.993,
2004-01-24 10:00:00,17.73,2.962,,12.94,
2004-01-24 11:00:00,8.411,3.085,,20.08,
2004-01-24 12:00:00,8.208,3.385,,27.98,
2004-01-24 13:00:00,,3.471,,38.1,
2004-01-24 14:00:00,,6.819,,47.15,
2004-01-24 15:00:00,,3.811,,46.14,
2004-01-24 16:00:00,1.762,4.142,,34.22,
2004-01-24 17:00:00,17.09,3.441,,24.1,
2004-01-24 18:00:00,26.68,3.311,,17.98,
2004-01-24 19:00:00,35.96,2.413,,16.81,
2004-01-24 20:00:00,31.69,2.95,,25.03,
2004-01-24 21:00:00,45.56,3.263,,26.07,
2004-01-24 22:00:00,9.629,2.739,,24.02,
2004-01-24 23:00:00,3.363,3.465,,13.77,
2004-01-25 00:00:00,9.651,1.678,,9.217,
2004-01-25 01:00:00,5.092,0.65,,9.834,
2004-01-25 02:00:00,4.991,0.65,,8.694,
2004-01-25 03:00:00,22.9,0.65,,7.125,
2004-01-25 04:00:00,23.18,0.65,,8.814,
2004-01-25 05:00:00,7.472,0.65,,9.109,
2004-01-25 06:00:00,13.04,0.65,,5.679,
2004-01-25 07:00:00,10.13,0.65,,7.305,
2004-01-25 08:00:00,25.07,2.575,,12.57,
2004-01-25 09:00:00,17.03,3.459,,19.4,
2004-01-25 10:00:00,47.26,7.303,,25.45,
2004-01-25 11:00:00,3.785,9.954,,36.14,
2004-01-25 12:00:00,31.01,8.897,,40.13,
2004-01-25 13:00:00,3.082,0.65,,35.91,
2004-01-25 14:00:00,12.14,1.673,,38.12,
2004-01-25 15:00:00,1.779,0.65,,40.74,
2004-01-25 16:00:00,15.34,0.65,,39.74,
2004-01-25 17:00:00,10.37,0.65,,32.88,
2004-01-25 18:00:00,26.56,0.65,,31.94,
2004-01-25 19:00:00,15.86,0.65,,28.4,
2004-01-25 20:00:00,23.97,0.65,,29.96,
2004-01-25 21:00:00,5.355,0.65,,28.8,
2004-01-25 22:00:00,34.16,0.65,,28.49,
2004-01-25 23:00:00,13.3,0.65,,22.43,
2004-01-26 00:00:00,28.99,0.65,,17.34,
2004-01-26 01:00:00,14.26,0.65,,15.27,
2004-01-26 02:00:00,31.74,0.65,,19.05,
2004-01-26 03:00:00,0.741,0.65,,23.01,
2004-01-26 04:00:00,6.189,0.65,,19.08,
2004-01-26 05:00:00,2.131,0.65,,14.89,
2004-01-26 06:00:00,19.12,0.65,,10.52,
2004-01-26 07:00:00,13.47,0.65,,4.766,
2004-01-26 08:00:00,6.195,0.65,,8.467,
2004-01-26 09:00:00,19.99,0.65,,13.14,
2004-01-26 10:00:00,12.99,0.65,,17.86,
2004-01-26 11:00:00,23.13,0.65,,14.76,
2004-01-26 12:00:00,26.12,0.65,,18.0,
2004-01-26 13:00:00,14.92,0.65,,16.01,
2004-01-26 14:00:00,14.68,0.65,,22.98,
2004-01-26 15:00:00,2.18,0.65,,21.08,
2004-01-26 16:00:00,22.79,0.65,,23.66,
2004-01-26 17:00:00,30.24,0.65,,23.07,
2004-01-26 18:00:00,5.81,0.65,,21.61,
2004-01-26 19:00:00,10.25,0.65,,18.91,
2004-01-26 20:00:00,18.2,0.65,,14.54,
2004-01-26 21:00:00,29.16,0.65,,12.88,
2004-01-26 22:00:00,26.53,0.65,,12.97,
2004-01-26 23:00:00,26.76,0.65,,12.96,
2004-01-27 00:00:00,25.4,0.65,,11.71,
2004-01-27 01:00:00,13.21,0.65,,11.36,
2004-01-27 02:00:00,23.5,0.65,,11.09,
2004-01-27 03:00:00,6.386,0.65,,10.31,
2004-01-27 04:00:00,8.091,0.65,,9.999,
2004-01-27 05:00:00,5.549,0.65,,9.854,
2004-01-27 06:00:00,5.269,0.65,,6.88,
2004-01-27 07:00:00,11.77,0.65,,4.5,
2004-01-27 08:00:00,3.199,0.65,,5.864,
2004-01-27 09:00:00,32.83,0.65,,10.97,
2004-01-27 10:00:00,39.23,0.65,,20.66,
2004-01-27 11:00:00,20.24,0.65,,20.69,
2004-01-27 12:00:00,1.794,0.65,,19.21,
2004-01-27 13:00:00,18.83,0.65,,18.19,
2004-01-27 14:00:00,12.37,0.65,,20.14,
2004-01-27 15:00:00,17.92,0.65,,21.16,
2004-01-27 16:00:00,2.718,0.65,,24.14,
2004-01-27 17:00:00,26.89,0.65,,19.38,
2004-01-27 18:00:00,3.769,0.65,,17.65,
2004-01-27 19:00:00,38.25,0.65,,19.15,
2004-01-27 20:00:00,18.0,0.65,,18.36,
2004-01-27 21:00:00,29.34,0.65,,14.81,
2004-01-27 22:00:00,15.92,0.65,,16.41,
2004-01-27 23:00:00,27.78,0.65,,19.86,
2004-01-28 00:00:00,7.606,0.65,,16.41,
2004-01-28 01:00:00,7.482,0.65,,14.58,
2004-01-28 02:00:00,16.86,0.65,,9.194,
2004-01-28 03:00:00,36.6,0.65,,5.465,
2004-01-28 04:00:00,1.333,0.65,,2.917,
2004-01-28 05:00:00,17.15,0.65,,1.931,
2004-01-28 06:00:00,38.58,0.65,,2.64,
2004-01-28 07:00:00,2.237,0.65,,1.944,
2004-01-28 08:00:00,28.35,0.65,,2.131,
2004-01-28 09:00:00,60.8,0.65,,4.862,
2004-01-28 10:00:00,35.59,0.65,,9.8,
2004-01-28 11:00:00,17.71,0.65,,18.35,
2004-01-28 12:00:00,8.113,0.65,,32.19,
2004-01-28 13:00:00,23.06,0.65,,41.67,
2004-01-28 14:00:00,29.34,0.65,,53.53,
2004-01-28 15:00:00,33.8,0.65,,59.54,
2004-01-28 16:00:00,44.09,0.65,,44.12,
2004-01-28 17:00:00,36.99,0.65,,26.92,
2004-01-28 18:00:00,52.4,0.65,,21.66,
2004-01-28 19:00:00,23.14,0.65,,18.59,
2004-01-28 20:00:00,33.29,0.65,,11.19,
2004-01-28 21:00:00,39.28,0.65,,10.42,
2004-01-28 22:00:00,29.4,0.65,,16.23,
2004-01-28 23:00:00,33.07,0.65,,5.306,
2004-01-29 00:00:00,27.89,0.65,,0.5,
2004-01-29 01:00:00,28.97,0.65,,1.433,
2004-01-29 02:00:00,27.39,0.65,,1.0,
2004-01-29 03:00:00,27.11,0.65,,1.483,
2004-01-29 04:00:00,39.19,0.65,,12.27,
2004-01-29 05:00:00,27.9,0.65,,7.55,
2004-01-29 06:00:00,8.076,0.65,,5.178,
2004-01-29 07:00:00,24.23,0.65,,1.367,
2004-01-29 08:00:00,39.79,0.65,,0.5,
2004-01-29 09:00:00,41.29,0.65,,3.044,
