data,pm10,so2,no2,o3,co
2002-01-02 08:00:00,28.59,0.65,0.175,1.15,0.485
2002-01-02 09:00:00,30.26,0.65,0.175,1.26,0.562
2002-01-02 10:00:00,34.48,0.65,0.175,0.5,0.539
2002-01-02 11:00:00,36.19,0.65,0.175,0.5,0.456
2002-01-02 12:00:00,40.5,0.65,0.175,1.513,0.433
2002-01-02 13:00:00,33.42,0.65,0.175,0.5,0.385
2002-01-02 14:00:00,15.5,0.65,0.175,0.5,0.325
2002-01-02 15:00:00,15.58,0.65,0.175,0.5,0.407
2002-01-02 16:00:00,15.79,0.65,,0.5,0.497
2002-01-02 17:00:00,20.64,0.65,,1.033,0.508
2002-01-02 18:00:00,32.75,0.65,,0.5,0.499
2002-01-02 19:00:00,28.39,0.65,,0.5,0.543
2002-01-02 20:00:00,17.45,0.65,,0.5,0.556
2002-01-02 21:00:00,18.27,0.65,,0.5,0.47
2002-01-02 22:00:00,20.33,0.65,,0.5,0.453
2002-01-02 23:00:00,23.47,0.65,,1.292,0.481
2002-01-03 00:00:00,31.37,0.65,,0.5,0.454
2002-01-03 01:00:00,26.69,0.65,,0.5,0.427
2002-01-03 02:00:00,14.86,0.65,,0.5,0.36
2002-01-03 03:00:00,16.28,0.65,,0.5,0.304
2002-01-03 04:00:00,19.83,0.65,,0.5,0.246
2002-01-03 05:00:00,14.21,0.65,,0.5,0.199
2002-01-03 06:00:00,,0.65,,0.5,0.196
2002-01-03 07:00:00,2.19,0.65,,0.5,0.218
2002-01-03 08:00:00,7.69,0.65,,1.3,0.321
2002-01-03 09:00:00,16.36,0.65,,1.125,0.542
2002-01-03 10:00:00,38.3,0.65,,0.5,0.564
2002-01-03 11:00:00,33.55,0.65,,0.5,0.536
2002-01-03 12:00:00,21.61,0.65,,0.5,0.518
2002-01-03 13:00:00,20.83,0.65,,0.5,0.41
2002-01-03 14:00:00,18.86,0.65,,0.5,0.345
2002-01-03 15:00:00,16.06,0.65,,1.154,0.315
2002-01-03 16:00:00,9.04,0.65,,0.5,0.332
2002-01-03 17:00:00,10.87,0.65,0.175,0.5,0.349
2002-01-03 18:00:00,15.44,0.65,0.175,0.5,0.391
2002-01-03 19:00:00,18.91,0.65,0.175,0.5,0.507
2002-01-03 20:00:00,27.64,0.65,0.175,0.5,0.541
2002-01-03 21:00:00,28.81,0.65,0.175,0.5,0.511
2002-01-03 22:00:00,31.73,0.65,0.175,0.5,0.469
2002-01-03 23:00:00,28.27,0.65,0.175,0.5,0.464
2002-01-04 00:00:00,19.59,0.65,0.175,2.094,0.431
2002-01-04 01:00:00,17.81,0.65,0.175,0.5,0.412
2002-01-04 02:00:00,13.32,0.65,0.175,0.5,0.361
2002-01-04 03:00:00,12.74,0.65,0.175,0.5,0.283
2002-01-04 04:00:00,11.28,0.65,0.175,0.5,0.244
2002-01-04 05:00:00,13.95,0.65,0.175,0.5,0.206
2002-01-04 06:00:00,20.7,0.65,0.175,0.5,0.211
2002-01-04 07:00:00,15.58,0.65,0.175,0.5,0.24
2002-01-04 08:00:00,2.73,0.65,0.175,0.5,0.312
2002-01-04 09:00:00,10.82,0.65,0.175,0.5,0.445
2002-01-04 10:00:00,31.3,0.65,0.175,0.5,0.544
2002-01-04 11:00:00,27.88,0.65,0.175,0.5,0.467
2002-01-04 12:00:00,19.29,0.65,0.175,0.5,0.464
2002-01-04 13:00:00,15.33,0.65,0.175,0.5,0.437
2002-01-04 14:00:00,5.5,0.65,0.175,0.5,0.44
2002-01-04 15:00:00,11.89,0.65,0.175,0.5,0.459
2002-01-04 16:00:00,27.94,0.65,,0.5,0.567
2002-01-04 17:00:00,24.5,0.65,,0.5,0.564
2002-01-04 18:00:00,15.91,0.65,,0.5,0.609
2002-01-04 19:00:00,14.16,0.65,,0.5,0.633
2002-01-04 20:00:00,9.75,0.65,,0.5,0.652
2002-01-04 21:00:00,14.81,0.65,,0.5,0.597
2002-01-04 22:00:00,27.43,0.65,,0.5,0.54
2002-01-04 23:00:00,26.37,0.65,,0.5,0.474
2002-01-05 00:00:00,23.69,0.65,,0.5,0.486
2002-01-05 01:00:00,21.08,0.65,,0.5,0.448
2002-01-05 02:00:00,14.47,0.65,,0.5,0.37
2002-01-05 03:00:00,14.49,0.65,,1.25,0.362
2002-01-05 04:00:00,14.53,0.65,,0.5,0.336
2002-01-05 05:00:00,13.62,0.65,,0.5,0.277
2002-01-05 06:00:00,11.31,0.65,,0.5,0.285
2002-01-05 07:00:00,8.81,0.65,,0.5,0.299
2002-01-05 08:00:00,2.53,0.65,,1.372,0.327
2002-01-05 09:00:00,3.969,0.65,,0.5,0.37
2002-01-05 10:00:00,7.61,0.65,,0.5,0.391
2002-01-05 11:00:00,11.82,0.65,,0.5,0.374
2002-01-05 12:00:00,22.38,0.65,,0.5,0.406
2002-01-05 13:00:00,22.99,0.65,,0.5,0.37
2002-01-05 14:00:00,24.51,0.65,,0.5,0.326
2002-01-05 15:00:00,23.3,0.65,,0.5,0.296
2002-01-05 16:00:00,20.26,0.65,,0.5,0.299
2002-01-05 17:00:00,17.35,0.65,,0.5,0.295
2002-01-05 18:00:00,10.15,0.65,,0.5,0.293
2002-01-05 19:00:00,9.101,0.65,,0.5,0.293
2002-01-05 20:00:00,6.52,0.65,,0.5,0.346
2002-01-05 21:00:00,13.05,0.65,,0.5,0.386
2002-01-05 22:00:00,29.24,0.65,,0.5,0.422
2002-01-05 23:00:00,27.87,0.65,,0.5,0.432
2002-01-06 00:00:00,24.5,0.65,,0.5,0.478
2002-01-06 01:00:00,23.22,0.65,,0.5,0.466
2002-01-06 02:00:00,20.04,0.65,,0.5,0.46
2002-01-06 03:00:00,15.46,0.65,,0.5,0.487
2002-01-06 04:00:00,4.17,0.65,,0.5,0.495
2002-01-06 05:00:00,6.157,0.65,,0.5,0.512
2002-01-06 06:00:00,11.08,0.65,,0.5,0.541
2002-01-06 07:00:00,11.72,0.65,,1.094,0.683
2002-01-06 08:00:00,13.3,0.65,,1.379,0.798
2002-01-06 09:00:00,21.09,0.65,,0.5,0.733
2002-01-06 10:00:00,40.39,0.65,,1.571,0.559
2002-01-06 11:00:00,35.33,0.65,,0.5,0.422
2002-01-06 12:00:00,22.86,0.65,,0.5,0.337
2002-01-06 13:00:00,18.87,0.65,,0.5,0.334
2002-01-06 14:00:00,8.98,0.65,,1.548,0.336
2002-01-06 15:00:00,13.96,0.65,,1.211,0.268
2002-01-06 16:00:00,26.22,0.65,,1.706,0.268
2002-01-06 17:00:00,23.67,0.65,,1.032,0.328
2002-01-06 18:00:00,17.31,0.65,,1.068,0.35
2002-01-06 19:00:00,12.31,0.65,,1.203,0.348
2002-01-06 20:00:00,,0.65,,1.158,0.336
2002-01-06 21:00:00,2.114,0.65,,0.5,0.361
2002-01-06 22:00:00,7.39,0.65,,0.5,0.334
2002-01-06 23:00:00,9.825,0.65,,0.5,0.339
2002-01-07 00:00:00,15.82,0.65,,0.5,0.327
2002-01-07 01:00:00,15.42,0.65,,0.5,0.35
2002-01-07 02:00:00,14.42,0.65,,0.5,0.336
2002-01-07 03:00:00,14.16,0.65,,0.5,0.321
2002-01-07 04:00:00,13.51,0.65,,0.5,0.278
2002-01-07 05:00:00,14.78,0.65,,0.5,0.241
2002-01-07 06:00:00,17.93,0.65,,0.5,0.27
2002-01-07 07:00:00,16.63,0.65,,0.5,0.297
2002-01-07 08:00:00,13.43,0.65,,1.242,0.559
2002-01-07 09:00:00,20.91,0.65,,1.028,0.744
2002-01-07 10:00:00,39.46,0.65,,1.357,0.599
2002-01-07 11:00:00,,,,,
2002-01-07 12:00:00,,,,0.5,0.4
2002-01-07 13:00:00,1.147,0.65,,0.5,0.32
2002-01-07 14:00:00,5.58,0.65,,0.5,0.27
2002-01-07 15:00:00,7.59,0.65,,0.5,0.247
2002-01-07 16:00:00,15.49,0.65,,0.5,0.286
2002-01-07 17:00:00,16.15,0.65,,0.5,0.257
2002-01-07 18:00:00,18.71,0.65,,0.5,0.278
2002-01-07 19:00:00,23.18,0.65,,0.5,0.349
2002-01-07 20:00:00,40.74,0.65,,0.5,0.442
2002-01-07 21:00:00,37.31,0.65,,0.5,0.426
2002-01-07 22:00:00,23.93,0.65,,0.5,0.428
2002-01-07 23:00:00,21.62,0.65,,0.5,0.403
2002-01-08 00:00:00,12.56,0.65,,0.5,0.422
2002-01-08 01:00:00,11.47,0.65,,0.5,0.402
2002-01-08 02:00:00,7.28,0.65,,0.5,0.376
2002-01-08 03:00:00,10.15,0.65,,0.5,0.35
2002-01-08 04:00:00,21.35,0.65,,0.5,0.363
2002-01-08 05:00:00,24.38,0.65,,0.5,0.358
2002-01-08 06:00:00,36.07,0.65,,0.5,0.35
2002-01-08 07:00:00,35.78,0.65,,0.5,0.407
2002-01-08 08:00:00,34.64,0.65,,0.5,0.583
2002-01-08 09:00:00,35.89,0.65,,0.5,0.775
2002-01-08 10:00:00,40.7,0.65,,0.5,0.832
2002-01-08 11:00:00,40.58,0.65,,0.5,0.862
2002-01-08 12:00:00,40.11,0.65,,0.5,0.733
2002-01-08 13:00:00,35.92,0.65,,0.5,0.559
2002-01-08 14:00:00,19.72,0.65,,0.5,0.426
2002-01-08 15:00:00,21.46,0.65,,0.5,0.399
2002-01-08 16:00:00,28.32,0.65,,0.5,0.434
2002-01-08 17:00:00,28.06,0.65,,0.5,0.494
2002-01-08 18:00:00,27.06,0.65,,0.5,0.515
2002-01-08 19:00:00,25.15,0.65,,0.5,0.586
2002-01-08 20:00:00,17.63,0.65,,0.5,0.636
2002-01-08 21:00:00,19.61,0.65,,0.5,0.604
2002-01-08 22:00:00,27.35,0.65,,0.5,0.533
2002-01-08 23:00:00,25.76,0.65,,0.5,0.468
2002-01-09 00:00:00,19.53,0.65,,0.5,0.462
2002-01-09 01:00:00,19.64,0.65,,0.5,0.416
2002-01-09 02:00:00,20.08,0.65,,0.5,0.39
2002-01-09 03:00:00,17.91,0.65,,0.5,0.356
2002-01-09 04:00:00,9.47,0.65,,0.5,0.316
2002-01-09 05:00:00,9.104,0.65,,0.5,0.297
2002-01-09 06:00:00,7.69,0.65,,0.5,0.298
2002-01-09 07:00:00,10.84,0.65,,0.5,0.306
2002-01-09 08:00:00,23.1,0.65,,0.5,0.432
2002-01-09 09:00:00,22.02,0.65,,0.5,0.667
2002-01-09 10:00:00,17.83,0.65,,0.5,0.734
2002-01-09 11:00:00,21.86,0.65,,0.5,0.712
2002-01-09 12:00:00,37.7,0.65,,0.5,0.678
2002-01-09 13:00:00,33.43,0.65,,0.5,0.654
2002-01-09 14:00:00,16.94,0.65,,0.5,0.562
2002-01-09 15:00:00,19.48,0.65,,0.5,0.558
2002-01-09 16:00:00,29.45,0.65,,0.5,0.548
2002-01-09 17:00:00,27.91,0.65,,0.5,0.589
2002-01-09 18:00:00,21.98,0.65,,0.5,0.552
2002-01-09 19:00:00,24.61,0.65,,0.5,0.582
2002-01-09 20:00:00,34.93,0.65,,0.5,0.603
2002-01-09 21:00:00,31.85,0.65,,0.5,0.541
2002-01-09 22:00:00,19.83,0.65,,0.5,0.524
2002-01-09 23:00:00,21.91,0.65,,0.5,0.512
2002-01-10 00:00:00,29.87,0.65,,0.5,0.492
2002-01-10 01:00:00,26.07,0.65,,0.5,0.457
2002-01-10 02:00:00,11.37,0.65,,0.5,0.427
2002-01-10 03:00:00,10.7,0.65,,0.5,0.376
2002-01-10 04:00:00,8.1,0.65,,0.5,0.327
2002-01-10 05:00:00,9.609,0.65,,0.5,0.308
2002-01-10 06:00:00,15.44,0.65,,0.5,0.325
2002-01-10 07:00:00,13.47,0.65,,0.5,0.333
2002-01-10 08:00:00,5.81,0.65,,0.5,0.493
2002-01-10 09:00:00,13.71,0.65,,0.5,0.717
2002-01-10 10:00:00,44.23,0.65,,0.5,0.761
2002-01-10 11:00:00,37.38,0.65,,0.5,0.655
2002-01-10 12:00:00,10.46,0.65,,0.5,0.647
2002-01-10 13:00:00,13.47,0.65,,0.5,0.623
2002-01-10 14:00:00,25.11,0.65,,0.5,0.553
2002-01-10 15:00:00,26.96,0.65,,0.5,0.581
2002-01-10 16:00:00,34.24,0.65,,0.5,0.615
2002-01-10 17:00:00,34.24,0.65,,0.5,0.6
2002-01-10 18:00:00,31.7,0.65,,0.5,0.634
2002-01-10 19:00:00,32.36,0.65,,0.5,0.664
2002-01-10 20:00:00,34.96,0.65,,0.5,0.633
2002-01-10 21:00:00,34.82,0.65,,0.5,0.616
2002-01-10 22:00:00,34.26,0.65,,0.5,0.55
2002-01-10 23:00:00,27.59,0.65,,0.5,0.525
2002-01-11 00:00:00,1.14,0.65,,0.5,0.538
2002-01-11 01:00:00,1.589,0.65,,0.5,0.539
2002-01-11 02:00:00,3.37,0.65,,0.5,0.484
2002-01-11 03:00:00,3.919,0.65,,0.5,0.44
2002-01-11 04:00:00,6.06,0.65,,0.5,0.386
2002-01-11 05:00:00,5.313,0.65,,0.5,0.359
2002-01-11 06:00:00,2.35,0.65,,0.5,0.352
2002-01-11 07:00:00,5.854,0.65,,0.5,0.402
2002-01-11 08:00:00,19.63,0.65,,0.5,0.523
2002-01-11 09:00:00,21.71,0.65,,0.5,0.842
2002-01-11 10:00:00,29.97,0.65,,0.5,1.045
2002-01-11 11:00:00,27.75,0.65,,0.5,1.073
2002-01-11 12:00:00,19.01,0.65,,0.5,1.045
2002-01-11 13:00:00,16.63,0.65,,0.5,0.917
2002-01-11 14:00:00,7.2,0.65,,0.5,0.735
2002-01-11 15:00:00,15.23,0.65,,0.5,0.744
2002-01-11 16:00:00,46.8,0.65,,0.5,0.75
2002-01-11 17:00:00,42.04,0.65,,0.5,0.731
2002-01-11 18:00:00,23.15,0.65,,0.5,0.756
2002-01-11 19:00:00,27.04,0.65,,0.5,0.865
2002-01-11 20:00:00,42.32,0.65,,0.5,0.961
2002-01-11 21:00:00,41.82,0.65,,0.5,0.844
2002-01-11 22:00:00,39.83,0.65,,0.5,0.735
2002-01-11 23:00:00,38.85,0.65,,0.5,0.683
2002-01-12 00:00:00,35.01,0.65,,0.5,0.682
2002-01-12 01:00:00,31.44,0.65,,0.5,0.656
2002-01-12 02:00:00,17.39,0.65,,0.5,0.605
2002-01-12 03:00:00,20.78,0.65,,0.5,0.574
2002-01-12 04:00:00,34.35,0.65,,0.5,0.557
2002-01-12 05:00:00,33.01,0.65,,0.5,0.548
2002-01-12 06:00:00,27.68,0.65,,0.5,0.582
2002-01-12 07:00:00,27.58,0.65,,0.5,0.759
2002-01-12 08:00:00,27.19,0.65,,0.5,0.891
2002-01-12 09:00:00,28.94,0.65,,0.5,0.845
2002-01-12 10:00:00,35.87,0.65,,0.5,0.748
2002-01-12 11:00:00,34.25,0.65,,0.5,0.621
2002-01-12 12:00:00,27.88,0.65,,0.5,0.522
2002-01-12 13:00:00,27.17,0.65,,0.5,0.477
2002-01-12 14:00:00,24.37,0.65,,0.5,0.43
2002-01-12 15:00:00,23.47,0.65,,0.5,0.406
2002-01-12 16:00:00,19.91,0.65,,0.5,0.419
2002-01-12 17:00:00,22.42,0.65,,0.5,0.446
2002-01-12 18:00:00,32.39,0.65,,0.5,0.459
2002-01-12 19:00:00,31.14,0.65,,0.5,0.49
2002-01-12 20:00:00,26.21,0.65,,0.5,0.519
2002-01-12 21:00:00,30.94,0.65,,0.5,0.496
2002-01-12 22:00:00,49.71,0.65,,0.5,0.547
2002-01-12 23:00:00,47.26,0.65,,0.5,0.61
2002-01-13 00:00:00,37.62,0.65,,0.5,0.696
2002-01-13 01:00:00,39.12,0.65,,0.5,0.743
2002-01-13 02:00:00,45.03,0.65,,0.5,0.736
2002-01-13 03:00:00,40.64,0.65,,0.5,0.662
2002-01-13 04:00:00,23.06,0.65,,0.5,0.598
2002-01-13 05:00:00,23.51,0.65,,0.5,0.592
2002-01-13 06:00:00,25.28,0.65,,0.5,0.573
2002-01-13 07:00:00,23.29,0.65,,0.5,0.585
2002-01-13 08:00:00,15.53,0.65,,0.5,0.66
2002-01-13 09:00:00,14.89,0.65,,0.5,0.622
2002-01-13 10:00:00,12.34,0.65,,0.5,0.558
2002-01-13 11:00:00,10.75,0.65,,0.5,0.478
2002-01-13 12:00:00,4.5,0.65,,0.5,0.436
2002-01-13 13:00:00,3.594,0.65,,0.5,0.399
2002-01-13 14:00:00,,0.65,,0.5,0.386
2002-01-13 15:00:00,,0.65,,0.5,0.365
2002-01-13 16:00:00,,0.65,,0.5,0.392
2002-01-13 17:00:00,4.245,0.65,,0.5,0.438
2002-01-13 18:00:00,21.08,0.65,,0.5,0.447
2002-01-13 19:00:00,19.6,0.65,,0.5,0.487
2002-01-13 20:00:00,13.77,0.65,,0.5,0.495
2002-01-13 21:00:00,18.55,0.65,,0.5,0.533
2002-01-13 22:00:00,37.5,0.65,,0.5,0.525
2002-01-13 23:00:00,32.2,0.65,,0.5,0.541
2002-01-14 00:00:00,11.36,0.65,,0.5,0.573
2002-01-14 01:00:00,9.827,0.65,,0.5,0.587
2002-01-14 02:00:00,3.8,0.65,,0.5,0.519
2002-01-14 03:00:00,8.153,0.65,,0.5,0.448
2002-01-14 04:00:00,25.12,0.65,,0.5,0.406
2002-01-14 05:00:00,21.16,0.65,,0.5,0.351
2002-01-14 06:00:00,5.48,0.65,,0.5,0.381
2002-01-14 07:00:00,7.17,0.65,,0.5,0.438
2002-01-14 08:00:00,13.76,0.65,,0.5,0.592
2002-01-14 09:00:00,17.98,0.65,,0.5,0.882
2002-01-14 10:00:00,34.69,0.65,,0.5,1.017
2002-01-14 11:00:00,36.07,0.65,,0.5,0.959
2002-01-14 12:00:00,41.49,0.65,,0.5,0.817
2002-01-14 13:00:00,36.25,0.65,,0.5,0.769
2002-01-14 14:00:00,15.49,0.65,,0.5,0.671
2002-01-14 15:00:00,19.55,0.65,,0.5,0.666
2002-01-14 16:00:00,35.49,0.65,,0.5,0.68
2002-01-14 17:00:00,36.73,0.65,,0.5,0.684
2002-01-14 18:00:00,41.5,0.65,,0.5,0.667
2002-01-14 19:00:00,35.92,0.65,,0.5,0.762
2002-01-14 20:00:00,14.17,0.65,,0.5,0.787
2002-01-14 21:00:00,16.47,0.65,,0.5,0.699
2002-01-14 22:00:00,25.38,0.65,,0.5,0.642
2002-01-14 23:00:00,25.86,0.65,,0.5,0.539
2002-01-15 00:00:00,27.73,0.65,,0.5,0.484
2002-01-15 01:00:00,26.58,0.65,,0.5,0.418
2002-01-15 02:00:00,22.13,0.65,,0.5,0.367
2002-01-15 03:00:00,20.58,0.65,,0.5,0.325
2002-01-15 04:00:00,14.56,0.65,,0.5,0.306
2002-01-15 05:00:00,16.4,0.65,,0.5,0.284
2002-01-15 06:00:00,23.51,0.65,,0.5,0.303
2002-01-15 07:00:00,27.32,0.65,,0.5,0.355
2002-01-15 08:00:00,42.16,0.65,,0.5,0.475
2002-01-15 09:00:00,43.42,0.65,,0.5,0.64
2002-01-15 10:00:00,48.28,0.65,,0.5,0.747
2002-01-15 11:00:00,45.33,0.65,,0.5,0.744
2002-01-15 12:00:00,33.72,0.65,,0.5,0.669
2002-01-15 13:00:00,32.79,0.65,,0.5,0.61
2002-01-15 14:00:00,29.18,0.65,,0.5,0.592
2002-01-15 15:00:00,28.66,0.65,,0.5,0.628
2002-01-15 16:00:00,26.65,0.65,,0.5,0.655
2002-01-15 17:00:00,26.65,0.65,,0.5,0.6
2002-01-15 18:00:00,39.91,0.65,,0.5,0.632
2002-01-15 19:00:00,38.46,0.65,,0.5,0.675
2002-01-15 20:00:00,32.88,0.65,,0.5,0.692
2002-01-15 21:00:00,35.02,0.65,,0.5,0.662
2002-01-15 22:00:00,43.36,0.65,,0.5,0.664
2002-01-15 23:00:00,39.26,0.65,,0.5,0.676
2002-01-16 00:00:00,23.53,0.65,,0.5,0.666
2002-01-16 01:00:00,21.46,0.65,,0.5,0.628
2002-01-16 02:00:00,13.46,0.65,,0.5,0.58
2002-01-16 03:00:00,16.69,0.65,,0.5,0.491
2002-01-16 04:00:00,29.3,0.65,,0.5,0.461
2002-01-16 05:00:00,26.29,0.65,,0.5,0.436
2002-01-16 06:00:00,14.68,0.65,,0.5,0.421
2002-01-16 07:00:00,15.67,0.65,,0.5,0.502
2002-01-16 08:00:00,19.52,0.65,,0.5,0.664
2002-01-16 09:00:00,23.63,0.65,,0.5,0.872
2002-01-16 10:00:00,39.53,0.65,,0.5,0.888
2002-01-16 11:00:00,38.15,0.65,,0.5,0.864
2002-01-16 12:00:00,32.7,0.65,,0.5,0.806
2002-01-16 13:00:00,30.54,0.65,,0.5,0.738
2002-01-16 14:00:00,22.18,0.65,,0.5,0.685
2002-01-16 15:00:00,22.18,0.65,,0.5,0.702
2002-01-16 16:00:00,22.18,0.65,,0.5,0.692
2002-01-16 17:00:00,22.57,0.65,,0.5,0.678
2002-01-16 18:00:00,24.07,0.65,,0.5,0.651
2002-01-16 19:00:00,24.97,0.65,,0.5,0.71
2002-01-16 20:00:00,28.4,0.65,,0.5,0.725
2002-01-16 21:00:00,28.7,0.65,,0.5,0.684
2002-01-16 22:00:00,29.89,0.65,,0.5,0.687
2002-01-16 23:00:00,30.44,0.65,,0.5,0.702
2002-01-17 00:00:00,32.54,0.65,,0.5,0.682
2002-01-17 01:00:00,28.97,0.65,,0.5,0.649
2002-01-17 02:00:00,15.18,0.65,,0.5,0.608
2002-01-17 03:00:00,13.22,0.65,,0.5,0.58
2002-01-17 04:00:00,5.59,0.65,,0.5,0.507
2002-01-17 05:00:00,8.682,0.65,,0.5,0.475
2002-01-17 06:00:00,20.63,0.65,,0.5,0.543
2002-01-17 07:00:00,20.84,0.65,,0.5,0.563
2002-01-17 08:00:00,21.64,0.65,,0.5,0.733
2002-01-17 09:00:00,27.8,0.65,,0.5,0.92
2002-01-17 10:00:00,51.6,0.65,,0.5,1.01
2002-01-17 11:00:00,49.8,0.65,,0.5,0.942
2002-01-17 12:00:00,42.9,0.65,,0.5,0.912
2002-01-17 13:00:00,41.31,0.65,,0.5,0.84
2002-01-17 14:00:00,35.15,0.65,,0.5,0.823
2002-01-17 15:00:00,33.47,0.65,,0.5,0.765
2002-01-17 16:00:00,27.04,0.65,,0.5,0.707
2002-01-17 17:00:00,23.99,0.65,,0.5,0.673
2002-01-17 18:00:00,12.19,0.65,,0.5,0.68
2002-01-17 19:00:00,16.06,0.65,,0.5,0.746
2002-01-17 20:00:00,30.9,0.65,,0.5,0.782
2002-01-17 21:00:00,28.7,0.65,,0.5,0.734
2002-01-17 22:00:00,20.12,0.65,,0.5,0.725
2002-01-17 23:00:00,25.55,0.65,,0.5,0.72
2002-01-18 00:00:00,46.34,0.65,,0.5,0.753
2002-01-18 01:00:00,39.75,0.65,,0.5,0.749
2002-01-18 02:00:00,14.3,0.65,,0.5,0.706
2002-01-18 03:00:00,15.01,0.65,,0.5,0.622
2002-01-18 04:00:00,17.76,0.65,,0.5,0.549
2002-01-18 05:00:00,17.85,0.65,,0.5,0.519
2002-01-18 06:00:00,18.18,0.65,,0.5,0.594
2002-01-18 07:00:00,24.49,0.65,,0.5,0.704
2002-01-18 08:00:00,49.08,0.65,,0.5,0.939
2002-01-18 09:00:00,47.66,0.65,,0.5,1.079
2002-01-18 10:00:00,42.17,0.65,,0.5,1.154
2002-01-18 11:00:00,43.87,0.65,,0.5,1.122
2002-01-18 12:00:00,50.37,0.65,,0.5,1.146
2002-01-18 13:00:00,47.63,0.65,,0.5,1.06
2002-01-18 14:00:00,37.06,0.65,,0.5,0.897
2002-01-18 15:00:00,37.01,0.65,,0.5,0.865
2002-01-18 16:00:00,36.8,0.65,,0.5,0.91
2002-01-18 17:00:00,36.35,0.65,,0.5,0.85
2002-01-18 18:00:00,34.61,0.65,,0.5,0.801
2002-01-18 19:00:00,33.46,0.65,,0.5,0.879
2002-01-18 20:00:00,29.07,0.65,,0.5,0.885
2002-01-18 21:00:00,30.48,0.65,,0.5,0.809
2002-01-18 22:00:00,35.99,0.65,,0.5,0.727
2002-01-18 23:00:00,34.63,0.65,,0.5,0.672
2002-01-19 00:00:00,29.43,0.65,,0.5,0.644
2002-01-19 01:00:00,26.46,0.65,,0.5,0.595
2002-01-19 02:00:00,14.96,0.65,,0.5,0.539
2002-01-19 03:00:00,18.48,0.65,,0.5,0.523
2002-01-19 04:00:00,32.19,0.65,,0.5,0.522
2002-01-19 05:00:00,27.79,0.65,,0.5,0.481
2002-01-19 06:00:00,10.79,0.65,,0.5,0.5
2002-01-19 07:00:00,10.87,0.65,,0.5,0.544
2002-01-19 08:00:00,11.18,0.65,,0.5,0.617
2002-01-19 09:00:00,14.24,0.65,,0.5,0.662
2002-01-19 10:00:00,26.09,0.65,,0.5,0.692
2002-01-19 11:00:00,28.25,0.65,,0.5,0.69
2002-01-19 12:00:00,36.55,0.65,,0.5,0.684
2002-01-19 13:00:00,32.31,0.65,,0.5,0.601
2002-01-19 14:00:00,15.92,0.65,,0.5,0.542
2002-01-19 15:00:00,20.65,0.65,,0.5,0.505
2002-01-19 16:00:00,38.8,0.65,,0.5,0.483
2002-01-19 17:00:00,34.84,0.65,,0.5,0.473
2002-01-19 18:00:00,19.54,0.65,,0.5,0.459
2002-01-19 19:00:00,26.83,0.65,,0.5,0.478
2002-01-19 20:00:00,54.76,0.65,,0.5,0.497
2002-01-19 21:00:00,49.54,0.65,,0.5,0.489
2002-01-19 22:00:00,29.19,0.65,,0.5,0.528
2002-01-19 23:00:00,29.48,0.65,,0.5,0.561
2002-01-20 00:00:00,30.61,0.65,,0.5,0.577
2002-01-20 01:00:00,25.57,0.65,,0.5,0.579
2002-01-20 02:00:00,6.1,0.65,,0.5,0.586
2002-01-20 03:00:00,8.705,0.65,,0.5,0.539
